lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta_off.1,beta_off.2,beta_off.3,beta_off.4,beta_off.5,beta_off.6,beta_off.7,beta_off.8,beta_def.1,beta_def.2,beta_def.3,beta_def.4,beta_def.5,beta_def.6,beta_def.7,beta_def.8,sigma
# Adaptation terminated
# Step size = 0.197225
# Diagonal elements of inverse mass matrix:
# 6.67925e-06, 1.31967, 0.0249845, 1.68266, 0.814242, 0.467094, 0.958482, 0.195501, 0.021311, 1.07292, 1.81002, 1.34595, 1.07503, 0.0458698, 0.652457, 1.50846, 1.78222, 5.82478e-06
53169.179,0.9891864,0.19722468,4,31,0,-53159.289,0.1839296,0.0011756447,0.0052029592,0.0004522878,0.0098677255,0.00037283296,0.0013075605,0.0029959452,0.0045907154,0.021271241,0.00038797704,5.7436309e-05,0.0039248237,0.0020129462,0.00046237679,0.00062414021,7.8730122e-05,0.55701934
53170.289,0.97047167,0.19722468,4,15,0,-53163.043,0.18184181,0.0015484191,0.0030381098,7.0479671e-05,0.016798076,0.0010265419,0.00087937718,0.0023823367,0.0050466662,0.0098028506,9.2429583e-05,6.4767898e-05,0.029248485,0.0027349038,0.0022402193,0.00014430236,9.2395315e-05,0.55684197
53172.107,0.99085125,0.19722468,4,15,0,-53163.561,0.18216968,0.0014942602,0.0030282599,9.3781634e-05,0.020549166,0.00087201178,0.00093864279,0.0027360781,0.004880934,0.0093123173,0.00013007685,6.9619075e-05,0.021962694,0.0028690557,0.0022038295,0.00010879926,7.8844196e-05,0.55707216
53167.745,0.70887655,0.19722468,4,15,0,-53158.749,0.18227916,0.0037259977,0.0030864517,0.00016092732,0.028861759,0.00048310377,0.00058687591,0.0020376163,0.0053622722,0.007784145,0.00032434567,8.4141359e-05,0.021864634,0.0023865264,0.00067426803,0.00026230043,9.9231993e-05,0.55656937
53163.593,0.74508054,0.19722468,4,15,0,-53153.665,0.18176987,0.00094181177,0.0050573983,0.00036490375,0.0078751465,0.00066142502,0.00091109402,0.0042418701,0.0051097577,0.04826145,0.00073039966,0.00018405904,0.0038127123,0.0030263612,0.00031802146,0.00045763049,0.00011443679,0.55792262
53167.861,0.77933699,0.19722468,4,31,0,-53148.953,0.18252969,0.0010158123,0.0046353121,0.00039309935,0.0098459453,0.00058718521,0.00052113836,0.0041712646,0.0056923985,0.011731939,0.00020040046,0.00011004822,0.0022548806,0.0033308086,0.00023685887,0.00067243563,9.4130729e-05,0.55734726
53169.778,0.83869015,0.19722468,4,15,0,-53151.498,0.18442537,0.0017963915,0.0038772675,0.00092414627,0.01805438,0.00039031767,0.0010599123,0.0037124291,0.0050063612,0.026833518,0.00028957792,6.0443195e-05,0.018496057,0.0028770044,0.00048763994,0.00031630212,0.00013237606,0.55690117
53171.704,0.96364066,0.19722468,4,15,0,-53163.483,0.18380465,0.0017759557,0.0036674711,0.00057505309,0.01927861,0.00038422187,0.001584372,0.0037865383,0.0050154276,0.026916924,0.00033055981,6.0700933e-05,0.023799617,0.0028032371,0.0006068162,0.00030713286,0.00013912836,0.55697555
53167.853,0.84021999,0.19722468,4,15,0,-53163.784,0.18135736,0.0020129917,0.0046309042,4.6414474e-06,0.0036934714,0.0010613557,0.00033879018,0.001174103,0.0052085852,0.020398282,0.0003681406,0.00012935774,0.007266109,0.0036950645,0.0016328987,0.00040937747,3.7545598e-05,0.55733267
53169.048,0.92751874,0.19722468,4,15,0,-53157.643,0.18298126,0.00066837644,0.0042542479,2.8792513e-06,0.016422366,0.00056044445,0.00055405733,0.0021757304,0.0047077457,0.020679199,1.9535296e-05,0.00010045949,0.01363128,0.0034458538,0.0018110298,0.00012555911,0.00012400203,0.55774797
53169.623,0.97614578,0.19722468,4,15,0,-53161.371,0.18242686,0.0008978329,0.0041108607,2.0624395e-06,0.018152689,0.0007098457,0.00064854042,0.0022316516,0.004566153,0.024196342,2.0041666e-05,0.00012874019,0.013590438,0.003587383,0.0019107137,0.00011375991,9.9787113e-05,0.55738993
53170.658,0.95654322,0.19722468,4,15,0,-53163.155,0.18130714,0.0031620163,0.003638614,1.955462e-05,0.0079052624,0.00086573837,0.00032574809,0.0025394781,0.0055866603,0.010772695,7.747586e-05,8.7137841e-05,0.0094921245,0.0033650119,0.0012983033,0.00012370885,7.1460377e-05,0.55726072
53167.63,0.87853823,0.19722468,4,15,0,-53160.098,0.18182749,0.00031963996,0.0037049073,0.00069316115,0.016317092,0.00037441597,0.00080850429,0.0034057303,0.0037310121,0.038857883,0.0007309152,6.1329917e-06,0.014964657,0.0026668176,0.0013095452,0.00016299037,0.00010420359,0.55696794
53169.851,0.99614672,0.19722468,4,15,0,-53160.303,0.18262211,0.0034774369,0.0046675047,3.0466249e-05,0.0082939267,0.00054114883,0.00031377691,0.0017173517,0.0045321024,0.0070271826,0.00010880544,0.00013898778,0.016599922,0.0031780513,0.00077906559,0.0003544606,5.0220374e-05,0.55692917
53166.457,0.81369584,0.19722468,4,15,0,-53158.916,0.18419724,0.0011602978,0.004335656,7.2055902e-05,0.019809564,0.00063593765,0.00064887752,0.0027626212,0.005773084,0.0020409834,0.00096291734,1.5419774e-05,0.0076786124,0.0023047631,0.0022961298,0.00047600962,0.00015884348,0.55788891
53166.888,0.98712883,0.19722468,4,15,0,-53158.101,0.18158281,0.0010922967,0.0040244815,0.00017842661,0.016203698,0.00059921738,7.1717266e-05,0.0039400409,0.0048690135,0.0012069788,0.0002342435,4.8211667e-05,0.017515331,0.0024137386,0.0011385964,0.00081229049,9.2702235e-05,0.5566903
53165.566,0.98178514,0.19722468,4,15,0,-53158.677,0.18185385,0.00072743124,0.0036681906,3.912065e-05,0.018308442,0.00078736081,0.00017556212,0.0028067789,0.0051540524,0.00066622312,0.00026742451,6.2491068e-05,0.025624146,0.0029537039,0.00048596752,0.00095248687,0.00012314758,0.55761256
53163.581,0.88096586,0.19722468,4,15,0,-53154.652,0.18118543,0.0074109913,0.0036154552,2.4654515e-05,0.010739153,0.00061959899,0.00023073449,0.0022943826,0.0048187538,0.0007866855,0.00025672459,4.6253185e-05,0.026363783,0.0031904514,0.00051465718,0.00042035116,3.6742045e-05,0.55713145
53165.008,1,0.19722468,4,15,0,-53157.314,0.18225237,0.00041938641,0.0044790104,6.778998e-05,0.010520711,0.0003523425,0.00016602148,0.0025795485,0.0062201973,0.0015132261,0.00035639014,0.0001779615,0.0086976922,0.0035638245,0.00046775127,0.00061988793,9.1583417e-05,0.55732206
53166.628,0.79241449,0.19722468,4,15,0,-53155.412,0.18345057,0.0010501077,0.0040793326,0.00029107862,0.0061816638,0.0002547399,0.00026080093,0.0033426121,0.0060228685,0.0036300951,0.00012911308,4.3465673e-05,0.0067364595,0.0038030122,0.00080033576,0.00070959399,3.9719733e-05,0.55735766
53169.812,0.93122627,0.19722468,4,15,0,-53156.549,0.18394665,0.00050967255,0.0044270009,5.8793988e-05,0.0046668206,0.00062996737,0.0018180831,0.0024061527,0.0051874114,0.057963528,0.00032798767,7.7968932e-05,0.015816965,0.0033548677,0.0010627323,0.00030866551,0.00012078196,0.55746962
53167.098,0.99231703,0.19722468,4,15,0,-53159.983,0.18122647,0.00028287705,0.0050271248,1.4060881e-05,0.0050789708,0.00068986712,0.00027881369,0.0024199498,0.0050778623,0.011631732,0.00052040256,0.00012540222,0.017045901,0.0037973565,0.00045033966,0.00066138308,0.00010436984,0.55728199
53164.064,0.8120276,0.19722468,4,15,0,-53153.455,0.18263029,0.0040787285,0.0035599735,2.025011e-06,0.015754911,0.00027463952,0.00039024579,0.0030856024,0.0046216292,0.016908901,0.00019621113,7.9044475e-05,0.00093341285,0.0023116906,0.0022226206,8.5487127e-05,3.8708397e-05,0.55745834
53164.475,0.87863177,0.19722468,4,15,0,-53154.94,0.18267635,0.0064202599,0.0034882229,2.6895254e-06,0.012619148,0.0004504769,0.00060032858,0.0036222384,0.0045868594,0.023656263,0.00057408233,0.00011379602,0.0010396996,0.0025994917,0.0025727969,0.00011385794,5.8972096e-05,0.55701444
53162.968,0.92471308,0.19722468,4,15,0,-53154.702,0.18328988,0.0025152405,0.0036218928,2.6847578e-06,0.0036081646,0.00068628988,0.0003621288,0.0046559145,0.0048005256,0.036327873,0.00062396533,4.9826134e-05,0.00096818957,0.0025034953,0.0022515107,8.9898943e-05,5.2714108e-05,0.55762016
53165.566,0.99086322,0.19722468,4,15,0,-53153.907,0.1819165,0.001506942,0.0030250024,0.00042610491,0.022409027,0.0005390108,0.0010913271,0.0013648205,0.0049911824,0.010489608,0.00011679755,0.00017897031,0.039624621,0.002984021,0.00044632738,0.00045408888,2.3981803e-05,0.55696874
53168.96,0.95701635,0.19722468,4,15,0,-53157.676,0.1821496,0.0018506391,0.0032946414,0.00030262814,0.018490405,0.00045507584,0.00070049103,0.0018150181,0.0054175591,0.0095873318,5.4669702e-05,0.00022012534,0.013445028,0.0031573223,0.00049175653,0.0006791254,2.6250709e-05,0.55758241
53167.807,0.74445706,0.19722468,4,15,0,-53156.157,0.18179223,0.0016313847,0.003251778,0.00021320418,0.0031801114,0.0009631847,0.00097522673,0.0033083964,0.00399504,0.0092628565,0.00037720565,3.1980126e-05,0.015793254,0.0034210408,0.0025243655,1.7736001e-05,0.00034052276,0.55720842
53165.42,0.84969871,0.19722468,4,15,0,-53155.578,0.18203957,0.0018727813,0.0040585732,0.00027078841,0.010915493,0.0004694026,0.00045557063,0.0027198905,0.0031924525,0.0095123726,0.00024139936,0.00017522449,0.0044348899,0.00293467,0.00095140659,0.0014085491,4.6403642e-06,0.5577133
53160.649,0.87006104,0.19722468,4,15,0,-53147.583,0.17999382,0.002289447,0.0039404844,0.00039743183,0.00022547092,0.0010446345,0.00070640339,0.0027661951,0.0031367535,0.0055270394,4.5398174e-05,9.3541018e-05,0.032504318,0.0038300269,0.00032385843,7.2677834e-05,0.00012083738,0.55705051
53164.729,0.77740409,0.19722468,4,31,0,-53150.938,0.18275131,0.0012465741,0.0041608917,0.00019111387,0.0071285871,0.00030297842,0.0019271906,0.002411068,0.0039290807,0.034825656,0.0004756529,3.7713662e-05,0.0038421795,0.0027043637,7.2428601e-05,0.0002354203,1.1790331e-05,0.55702892
53156.629,0.95585029,0.19722468,4,15,0,-53151.195,0.18191679,0.0020266004,0.005562017,4.9311051e-05,0.022910519,0.00053285159,0.0008752719,0.000805679,0.0045776501,0.0143932,3.053852e-05,0.00010304166,0.031931151,0.0027374983,1.4573615e-05,0.00023726453,2.2751774e-05,0.55784215
53159.171,0.99255699,0.19722468,4,15,0,-53150.724,0.18146694,0.00040098711,0.0034743346,8.0076634e-05,0.0020513938,0.00060442883,0.0014863021,0.0014504227,0.0043570341,0.032745341,4.3452732e-05,7.251321e-05,0.003988884,0.0023151968,1.0688687e-05,0.00059501195,0.00032247006,0.55695371
53164.622,0.99841508,0.19722468,4,15,0,-53154.326,0.18203657,0.00064050252,0.0044476608,3.0423232e-05,0.032398356,0.00069512003,0.00058647525,0.002970393,0.0056692157,0.012333709,0.00028310492,0.0001163181,0.019921501,0.0026872334,5.1177367e-05,8.7446879e-05,2.3353426e-05,0.55751794
53163.441,0.992546,0.19722468,4,15,0,-53155.371,0.1824984,0.0033335222,0.0040117318,0.00061985709,0.0015408218,0.00046649775,0.0009397813,0.0018148186,0.0040782675,0.036188478,3.4117385e-05,2.6591536e-05,0.0073581059,0.0040511117,0.00097936915,1.6035489e-05,1.020795e-05,0.55793024
53160.128,0.89802018,0.19722468,4,15,0,-53151.728,0.18355254,2.5969733e-05,0.0035009459,4.1191085e-05,0.030970807,0.00054435492,0.00094857491,0.0031794275,0.0053814442,0.0049042927,0.0004070751,2.0593916e-06,0.026675425,0.0024620147,0.0021420027,3.4088029e-05,0.00025732078,0.55776519
53161.002,0.96107669,0.19722468,4,15,0,-53153.079,0.18405459,2.7820247e-05,0.0038274261,6.529205e-05,0.026718205,0.00068796221,0.00080651665,0.0038085289,0.0049001454,0.0040442357,0.00036443817,2.4388118e-06,0.021964833,0.0024648877,0.0016479333,1.4984867e-05,0.0002434399,0.55750152
53159.772,0.94940493,0.19722468,4,31,0,-53151.847,0.18238503,1.2993697e-05,0.0042943297,4.1928663e-05,0.023424858,0.00071704336,0.00053063493,0.0043882117,0.005200664,0.0053051228,0.00051228731,4.8116055e-06,0.011862024,0.0026749192,0.00276659,3.9554179e-05,0.00010517066,0.55801111
53153.179,0.97995556,0.19722468,4,15,0,-53147.757,0.18089853,4.1850553e-06,0.0043928497,0.00091172782,0.0009248582,0.00047418838,0.00010733907,0.0015070948,0.0044661487,0.049146528,4.4527017e-05,1.5356343e-05,0.014635124,0.0037554862,0.00088728297,1.3143336e-05,2.8543732e-05,0.55626472
53162.221,0.97858984,0.19722468,4,15,0,-53146.825,0.18228139,3.1896208e-06,0.0043817425,0.00031060629,0.0039892309,0.00059937724,0.00023721694,0.001583255,0.0046075091,0.017869016,3.8058466e-05,1.1712745e-05,0.014715348,0.0029450543,0.0013224257,1.5792176e-05,2.9489748e-05,0.55700704
53166.436,0.98126913,0.19722468,4,15,0,-53157.344,0.18282358,5.5648448e-06,0.0045023369,0.00041725538,0.0092876898,0.00057603069,0.00048352806,0.0019753267,0.0052014315,0.0040155736,0.0001597874,0.00015949441,0.016870926,0.0029803478,0.0013088386,3.3057605e-05,0.00011558082,0.55733331
53171.284,0.73458234,0.19722468,4,15,0,-53159.963,0.18371987,0.00053345236,0.0037253295,6.2232575e-05,0.013211854,0.00038239507,0.00067272278,0.0033246824,0.0046765012,0.042323739,0.00049971074,5.9756566e-05,0.0076297639,0.0036161468,0.0019917645,0.00049815716,2.187166e-05,0.55733432
53166.938,0.97004459,0.19722468,4,15,0,-53162.062,0.18163009,0.0019720151,0.0041555128,0.00022827149,0.012316581,0.00092107868,0.00092715312,0.0023780495,0.0039722755,0.0069383271,0.00020456642,0.00013343566,0.00039596177,0.0021421075,0.0010722308,5.4398949e-05,4.5584324e-05,0.55680519
53165.825,0.9368831,0.19722468,4,15,0,-53157.47,0.1828365,0.0015127283,0.0034208234,3.2101007e-05,0.021520361,0.00037421448,0.00078352305,0.0030006575,0.0042142381,0.0438076,3.1852451e-05,3.4225297e-05,0.00035967113,0.0037567644,0.001451236,8.9108229e-05,9.4560413e-05,0.55749746
53168.044,0.98147277,0.19722468,4,31,0,-53159.629,0.18218777,0.0018468397,0.0031671163,0.0001787233,0.017994442,0.00046461884,0.00062675567,0.0033039327,0.0044861108,0.015943498,4.3535707e-05,1.9304982e-05,0.00086331531,0.0033760769,0.0025497722,8.7772268e-05,0.00011240132,0.55673637
53169.164,0.9787553,0.19722468,4,15,0,-53160.517,0.18186372,0.0014190784,0.0050203519,0.00022539471,0.011085192,0.00077162913,8.5425012e-05,0.0017382958,0.005077806,0.01814091,0.0010186393,0.00012884268,0.010872546,0.0030713453,0.001031935,0.00053432849,6.3626933e-05,0.55638867
53167.025,0.94158422,0.19722468,4,15,0,-53159.446,0.1820421,0.001341966,0.0035934709,0.00027009216,0.0061395954,0.00070221275,0.0018856039,0.0023448109,0.0047884893,0.024100021,1.173585e-05,5.4712714e-05,0.0020283193,0.0033626947,0.0017528671,6.0288546e-05,7.9447093e-05,0.556377
53167.514,0.90449973,0.19722468,4,15,0,-53160.588,0.18147833,0.00075050574,0.0034601274,0.0002223169,0.007762799,0.00052018649,0.00048670038,0.0026722829,0.0058213917,0.024880411,0.00010676161,6.7136877e-05,0.0068935948,0.0033789412,0.0018025902,9.9210183e-06,4.5535439e-05,0.55804695
53168.204,0.98846488,0.19722468,4,15,0,-53158.735,0.18238046,0.00057756652,0.0035574769,0.00017402772,0.0091747276,0.00052534384,0.00065734432,0.002671252,0.0043085498,0.019539192,0.00073670873,0.00016426837,0.00088888412,0.0032740345,0.0015902842,1.5983755e-05,0.00014480613,0.55798289
53166.866,0.94060854,0.19722468,4,15,0,-53160.009,0.18228885,0.00052092523,0.0035706841,0.00020416452,0.0092544773,0.00055134154,0.00091594902,0.0027970989,0.0043256373,0.02153379,0.0012441691,0.00025805601,0.00098421507,0.0030924517,0.0016910509,1.2760882e-05,0.00011596892,0.55792343
53163.052,0.95709913,0.19722468,3,7,0,-53154.708,0.18286247,0.00019759051,0.003796191,0.0011190724,0.03289093,0.00071662833,0.0012114541,0.0019669732,0.004778259,0.019934138,0.00033040826,0.00029841417,0.00089842834,0.0030680202,0.0018379532,3.70579e-05,0.00024213774,0.55708168
53159.929,1,0.19722468,4,15,0,-53152.312,0.1832284,0.0040915937,0.0034292382,7.0928996e-06,0.0022272165,0.00017648999,0.0009534628,0.0027241503,0.0045199063,0.016904416,4.518625e-05,2.0154575e-05,0.00018937879,0.0031735003,0.00067155795,6.2194508e-05,1.1626443e-05,0.55727127
53157.958,0.88787874,0.19722468,4,15,0,-53143.274,0.18028792,0.00064100745,0.002832799,7.8650673e-07,0.0056658535,0.00065815377,0.00038615144,0.001812339,0.0042035068,0.026726423,0.00082807084,0.00032740115,0.00096362767,0.0034092451,0.0025333592,0.0010046989,0.00026946745,0.55671891
53158.995,0.97240471,0.19722468,4,15,0,-53148.06,0.18142326,0.0037169627,0.0037347718,1.6982157e-06,0.026708836,0.00074425645,0.0016659637,0.0012207618,0.0040931402,0.013309936,0.00014695303,7.0117285e-05,0.046221234,0.0031055693,0.00071708676,4.420897e-05,3.5792527e-05,0.55746949
53158.674,1,0.19722468,4,15,0,-53150.615,0.18182045,0.00071707397,0.0028801324,9.061248e-06,0.0038480167,0.00095966904,0.00013696197,0.0026764375,0.0053553596,0.017118538,0.00058343735,9.2037462e-05,0.00060483895,0.0017386916,0.0025423885,0.0013198982,7.7316215e-05,0.55695208
53161.667,0.96872282,0.19722468,4,15,0,-53151.204,0.18468567,0.0024197184,0.0038327358,1.0705325e-05,0.015986756,0.00064227105,0.0022707517,0.0028800554,0.00414973,0.019551278,2.9365545e-05,5.5793684e-05,0.00090614736,0.0020158148,0.00063621817,6.8454572e-05,5.8448034e-05,0.55654577
53165.793,0.94718024,0.19722468,4,15,0,-53153.339,0.18231599,0.0023923684,0.0044683815,2.5080426e-05,0.016466337,0.00042621459,0.0010005223,0.0022765319,0.00451924,0.03360229,0.00075539959,1.7004821e-05,0.0037570088,0.0018435666,0.0013323412,0.00041140818,6.8357208e-05,0.55794896
53165.983,0.9901591,0.19722468,4,15,0,-53160.456,0.181589,0.00021404103,0.0039194659,0.00073199939,0.0106441,0.00023511618,0.00017735668,0.0025721891,0.0050235131,0.020556799,0.00012277311,0.00032717378,0.0068666924,0.0041374002,0.0019627503,0.00025633009,8.1433484e-05,0.55683426
