# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = bayesian_model_k8_model
# start_datetime = 2025-10-16 14:10:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 100
#     num_warmup = 50
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/pg/h43qtx4x58lgfqw9x7205wvc0000gn/T/tmp8y4lz8b4/z0qoxosl.json
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = /var/folders/pg/h43qtx4x58lgfqw9x7205wvc0000gn/T/tmp8y4lz8b4/bayesian_model_k8e4ydyclq/bayesian_model_k8-20251016101028_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --filename-in-msg=bayesian_model_k8.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta_off.1,beta_off.2,beta_off.3,beta_off.4,beta_off.5,beta_off.6,beta_off.7,beta_off.8,beta_def.1,beta_def.2,beta_def.3,beta_def.4,beta_def.5,beta_def.6,beta_def.7,beta_def.8,sigma
# Adaptation terminated
# Step size = 0.00100676
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
48314.992,0.94697096,0.0010067627,3,7,0,-48276.152,0.20387801,0.066824236,0.016488239,0.014882091,0.22710651,0.0063442245,0.015467378,0.020010068,0.017473976,0.21759442,0.027739608,0.015804094,0.24283403,0.016092065,0.021866552,0.028654427,0.01209644,0.56152125
48333.097,0.65844931,0.0010067627,3,7,0,-48306.113,0.20412094,0.066660785,0.016421395,0.014870444,0.22620129,0.0063446206,0.015486522,0.019911725,0.017449335,0.21756907,0.027688048,0.015817521,0.24244681,0.016064595,0.02177892,0.028546195,0.012080873,0.56096944
52344.523,0.83700266,0.0010067627,7,127,0,-48323.301,0.18878182,0.029350025,0.0075538426,0.0059727354,0.10584889,0.0026331591,0.0061018084,0.0085239078,0.0078747982,0.18639157,0.010571558,0.0059451706,0.11864453,0.0071743374,0.0087153176,0.011172172,0.0045887729,0.55760551
52512.342,0.96761795,0.0010067627,6,63,0,-52336.477,0.18844178,0.025172152,0.0068469039,0.0051879076,0.10295401,0.0023483473,0.0052213681,0.007440995,0.007702686,0.16279262,0.0093886332,0.0053225894,0.10166161,0.0070355123,0.0082642455,0.0098295448,0.0041583848,0.55819955
52556.05,0.7653855,0.0010067627,6,63,0,-52504.81,0.18851548,0.024026955,0.006674119,0.0051240553,0.096199314,0.0023555669,0.005103489,0.0074786209,0.0072589481,0.15554326,0.0093340711,0.0050402257,0.10165881,0.0067468522,0.0080527969,0.0093629325,0.0039899435,0.5576582
52725.89,0.82832962,0.0010067627,7,127,0,-52544.113,0.18623662,0.020093139,0.0055273805,0.0042598158,0.080927344,0.0021164608,0.0047895711,0.0073492675,0.0061373461,0.13063415,0.0072640125,0.0048029861,0.086400779,0.0060658389,0.0069311217,0.0076445334,0.0031624803,0.55766427
52748.8,0.93382083,0.0010067627,6,63,0,-52718.931,0.18611502,0.020280347,0.0055055472,0.0041969352,0.079663953,0.0021134751,0.0047049498,0.0070385657,0.0061679858,0.12634727,0.0069927422,0.0044625041,0.088386724,0.0059772417,0.0066113117,0.0074224625,0.0030601224,0.55794103
53084.678,0.61244194,0.0010067627,8,255,0,-52740.764,0.1843512,0.0086461351,0.0039180455,0.0021714164,0.040734684,0.0011305233,0.0020928701,0.0036679555,0.0046449445,0.072480762,0.0034304039,0.0018822161,0.046915067,0.0029436491,0.0040338985,0.0027029945,0.0012066607,0.55664797
53088.617,0.97158013,0.0010067627,8,255,0,-53080.274,0.18393674,0.0084744097,0.0037862627,0.002158421,0.038807365,0.0010733431,0.0019422155,0.0037751183,0.0046219318,0.068362422,0.0032984438,0.0019284141,0.045080661,0.0027811211,0.0044332286,0.0025962524,0.0011341726,0.55755362
53154.073,0.50999772,0.0010067627,10,1023,0,-53078.425,0.1820958,0.0038346057,0.0043089372,0.0011443323,0.014379763,0.00087048184,0.0012167018,0.0022268513,0.0042338898,0.044446332,0.0010430685,0.00072419564,0.023876824,0.0037255488,0.0027340601,0.0015252313,0.00060361522,0.55630913
53172.657,0.96602158,0.0010067627,10,1023,0,-53142.093,0.18449622,0.00098067686,0.0042507187,0.00035794731,0.0072871725,0.00027119987,0.0013074698,0.0036948414,0.0042604905,0.029007793,0.00025420401,0.0001989052,0.019672493,0.0025407101,0.0016588256,0.00084015411,0.00015227375,0.55712638
53171.332,0.98570325,0.0010067627,10,1023,0,-53161.378,0.18370444,0.0011131015,0.0038573091,0.0003524285,0.0074481031,0.0001941187,0.0012207839,0.0032980092,0.0037987119,0.025461385,0.00037855627,0.00027088213,0.01704274,0.0033479865,0.001478215,0.0010732912,0.00012866877,0.55711989
53164.34,0.89789769,0.0010067627,10,1023,0,-53158.918,0.18185847,0.0061384342,0.0037933286,0.00035713536,0.006430144,0.00053893438,0.00057690389,0.00064003722,0.0037981866,0.027292801,0.00047047943,0.00026428487,0.02128557,0.0034462506,0.0010339407,0.00040036588,0.00033561748,0.55757344
53166.084,0.91580451,0.0010067627,10,1023,0,-53150.237,0.18120081,0.0036204646,0.0032238551,0.00036433675,0.0070163624,0.00057218862,0.00055349857,0.00068598885,0.0041789493,0.027825018,0.00051053186,0.00028522958,0.018541202,0.0034768269,0.0011899862,0.00064451518,0.00033646631,0.55682133
53166.348,0.86929423,0.0010067627,10,1023,0,-53155.439,0.18266176,0.00407232,0.004046768,0.00023986648,0.011718798,0.0006972133,0.001409268,0.00078995152,0.0033373977,0.027998105,0.00063668578,0.00026471846,0.01440102,0.0036649255,0.0012607903,0.00057487217,0.00030429639,0.55744993
53165.873,0.96428509,0.0010067627,10,1023,0,-53155.852,0.18361344,0.0044354834,0.0045783785,0.00027972783,0.0043076509,0.00052001212,0.00094435651,0.00049566579,0.0056258017,0.028314145,0.00028545621,0.00023726814,0.011370702,0.0030495504,0.0010999616,0.00031889713,0.00043929127,0.55744816
53170.659,0.48571402,0.0010067627,10,1023,0,-53157.041,0.18211817,0.0030820606,0.003826066,0.00036918322,0.0031453067,0.00058871728,0.00047479856,0.0019648106,0.0049436566,0.024849161,0.00036496351,0.00035993105,0.016567698,0.0031058422,0.00063938252,0.00022865004,0.00022261119,0.55729848
53165.56,0.77353037,0.0010067627,10,1023,0,-53156.991,0.183708,0.0031903506,0.0052354982,0.0003223801,0.0047161294,0.00053382377,0.00064892029,0.0017670123,0.0047565715,0.030250614,0.00022327582,0.00046598516,0.011515423,0.0015391858,0.00053596474,0.00036140099,0.00017048306,0.55747011
53163.631,0.69870124,0.0010067627,10,1023,0,-53157.111,0.18104859,0.0022180849,0.004482733,9.3581451e-05,0.0075088961,0.0010381276,0.0018917875,0.0013174902,0.0046726662,0.013502767,0.00023004074,0.00026544058,0.029807906,0.0049305029,0.00036696518,0.00036784884,0.00016289802,0.5575839
53167.554,0.98283163,0.0010067627,10,1023,0,-53155.019,0.18309754,0.00497237,0.0036476709,6.2120443e-05,0.0082081128,0.00086719519,0.0011769476,0.00228362,0.0051658371,0.010969335,0.0001433918,0.00034935358,0.026654622,0.0021734691,0.00055134883,0.00042616966,0.00010062995,0.55681959
