,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
y_rep[765],-0.0158598,0.0215544,0.975687,1.01125,-1.61255,-0.0072689,1.55683,2098.59,1712.35,80.329,1.00336
y_rep[766],0.0730151,0.0218822,0.991581,0.962224,-1.50857,0.0537182,1.72298,2079.28,1964.24,79.5898,1.00276
y_rep[767],0.0749937,0.0242824,1.0026,0.995037,-1.53982,0.0753617,1.71599,1710.11,1840.3,65.4588,1.0017
y_rep[768],0.102042,0.0224624,1.01488,0.974449,-1.60989,0.107662,1.82086,2047.06,1890.37,78.3566,0.999691
y_rep[769],0.00343263,0.0215381,0.995249,0.975822,-1.60272,-0.0186482,1.67337,2123.78,1750.19,81.2929,1.0016
y_rep[770],0.0246494,0.0226179,1.01055,0.978398,-1.63782,0.0494127,1.65016,1997.76,1967.3,76.4692,1.00056
y_rep[771],-0.0306622,0.022286,0.989349,1.02478,-1.63813,-0.0370797,1.61471,1974.05,2001.31,75.5617,1.00004
y_rep[772],-0.0799882,0.0222053,0.965739,0.97294,-1.65516,-0.0966811,1.4796,1892.68,1965.97,72.4471,0.999241
y_rep[773],-0.0611746,0.0236186,1.01723,0.990385,-1.7072,-0.0660771,1.65379,1865.42,1888.25,71.4037,1.00036
y_rep[774],0.0707278,0.0228704,1.00105,0.966082,-1.57693,0.0525793,1.72124,1920.17,1787.45,73.4993,1.0003
y_rep[775],0.0488959,0.0227733,1.01621,1.00857,-1.61785,0.0318407,1.67959,1997.74,1647.83,76.4687,0.999051
y_rep[776],0.0333621,0.0222609,1.00267,1.02639,-1.61603,0.019825,1.67439,2031.54,2029.28,77.7623,1.00032
y_rep[777],-0.00383101,0.0214977,1.00635,1.01246,-1.70323,0.0162345,1.63726,2192.38,1818.9,83.9188,1.00068
y_rep[778],0.0113508,0.0241997,1.01114,1.03528,-1.63676,-0.00963496,1.63878,1879.39,1863.81,71.9383,0.999987
y_rep[779],-0.00983608,0.0233361,1.02142,1.01588,-1.6707,-0.0273352,1.72458,1917.92,1790.84,73.4133,1.00092
y_rep[780],-0.0457196,0.023399,1.03927,1.02276,-1.78507,-0.0403166,1.67257,1975.99,1949.44,75.636,0.999184
y_rep[781],0.0942132,0.0231401,1.01454,1.00855,-1.51777,0.0762957,1.76283,1921.37,1923.78,73.5452,0.999601
y_rep[782],-0.0836056,0.0223078,1.00533,0.998263,-1.73099,-0.104097,1.59146,2030.72,1755.16,77.731,1.00037
y_rep[783],-0.00456985,0.0224536,0.988265,0.976009,-1.60445,-0.0087884,1.59933,1942.17,2050.96,74.3413,0.999288
y_rep[784],-0.00026665,0.0235247,1.01665,1.04483,-1.7064,-0.0112146,1.66962,1888.16,1964.32,72.2742,1.0013
y_rep[785],-0.0687408,0.0226458,0.994095,0.99211,-1.73549,-0.0578365,1.57042,1933.24,1922.06,73.9998,1.0001
y_rep[786],-0.049013,0.0243301,1.04319,1.07043,-1.72748,-0.0593032,1.72793,1859.58,1964.48,71.1799,1.00212
y_rep[787],-0.0261328,0.0220353,0.987698,0.972406,-1.59882,-0.0435994,1.60635,2010.75,1963.61,76.9666,1.00087
y_rep[788],0.0321904,0.0227664,0.999638,0.98067,-1.64747,0.0291908,1.66997,1932.57,1924.71,73.9739,0.999958
y_rep[789],-0.00295787,0.0241637,0.987629,0.984629,-1.62318,-0.00299917,1.55557,1686.18,1823.55,64.5426,0.99972
y_rep[790],-0.0632311,0.0232427,1.01395,0.998675,-1.80076,-0.0498164,1.58489,1884.51,1742.08,72.1344,1.001
y_rep[791],0.094048,0.022204,1.00559,1.01207,-1.55147,0.0899948,1.7417,2078.03,1874.79,79.5416,1.00106
y_rep[792],0.00255248,0.023491,1.00996,1.01181,-1.6849,-0.00812506,1.63023,1856.43,1751.27,71.0595,1.00066
y_rep[793],-0.0325281,0.022822,1.01721,0.998484,-1.74811,0.000735535,1.60996,1984.99,1856.07,75.9803,0.999556
y_rep[794],0.0552091,0.0243411,1.01625,0.991593,-1.64104,0.0567769,1.74605,1748.96,1726.89,66.9458,1.00062
y_rep[795],-0.0121204,0.0210627,0.97704,0.977889,-1.64305,-0.00203109,1.58261,2155.3,1899.44,82.4996,1.0006
y_rep[796],0.0331251,0.0215972,0.97535,0.973411,-1.54353,0.0178583,1.65244,2053.35,1924.02,78.597,1.00119
y_rep[797],0.0318961,0.0237504,0.995308,0.988184,-1.60977,0.0379674,1.61364,1768.33,1834.8,67.6873,0.999977
y_rep[798],-0.0625839,0.0232287,1.02887,1.00063,-1.76118,-0.0741316,1.58313,1989.53,1824.75,76.1544,1.00015
y_rep[799],-0.100282,0.0232307,1.01944,0.97579,-1.81397,-0.0965604,1.59845,1941.65,2050.48,74.3214,1.00002
y_rep[800],-0.0597863,0.0240622,1.02045,1.03593,-1.74483,-0.0755437,1.5967,1822.43,1964.98,69.7582,0.999792
y_rep[801],0.00446227,0.0234502,1.02874,1.02217,-1.6785,-0.00211618,1.67065,1927.3,1903.19,73.7723,1.00023
y_rep[802],-0.0104728,0.0227987,0.995992,0.982934,-1.67074,0.0356918,1.5806,1917.34,1960.91,73.3909,1.00054
y_rep[803],0.0805956,0.0229484,1.02322,1.01715,-1.54226,0.0635006,1.82883,1996.54,2047.86,76.4224,0.999412
y_rep[804],-0.0209769,0.0219006,0.993765,1.02516,-1.64678,-0.0295401,1.59271,2062.58,1748.74,78.9502,1.0006
y_rep[805],-0.047697,0.0237526,1.01605,1.0102,-1.69959,-0.0666314,1.57947,1834.01,2003.22,70.2015,1.00087
y_rep[806],0.0805319,0.0234316,1.00574,0.999152,-1.60919,0.105115,1.74274,1856.68,1802.07,71.0692,1.00193
y_rep[807],0.0132238,0.0216206,0.963074,0.96773,-1.53981,0.0263145,1.6338,1994.74,1957.84,76.3537,1.0005
y_rep[808],0.0124283,0.0226419,1.01304,1.03056,-1.69364,0.0175423,1.59688,2012.0,1857.29,77.0142,1.0
y_rep[809],0.0311316,0.0242162,1.02749,1.00629,-1.59344,0.0249005,1.75166,1806.1,1964.64,69.1331,0.999087
y_rep[810],0.0668563,0.0224437,1.00116,0.999571,-1.58051,0.0585275,1.71741,1985.58,1904.04,76.0032,1.00024
y_rep[811],-0.0638116,0.0219413,1.00281,1.03041,-1.81123,-0.0349217,1.55383,2096.45,2050.3,80.247,0.999731
y_rep[812],0.01822,0.0219712,0.980261,0.969244,-1.55235,0.0448688,1.60066,2002.83,1816.41,76.6633,1.00019
y_rep[813],-0.00898961,0.0225814,1.00882,1.04863,-1.70281,-0.00267838,1.63716,1982.97,1931.63,75.9032,0.999935
y_rep[814],0.0705192,0.0222969,0.995745,0.998783,-1.56231,0.0636487,1.72977,2027.4,2055.62,77.604,0.999605
y_rep[815],-0.111802,0.0227461,1.00386,1.0037,-1.72478,-0.149606,1.56082,1956.2,1925.97,74.8786,0.999606
y_rep[816],0.0170872,0.02154,0.992186,1.02366,-1.63371,0.00826847,1.61295,2126.57,2032.84,81.3997,1.00106
y_rep[817],0.0146458,0.0217602,0.99125,1.01271,-1.6062,0.0398393,1.6668,2091.53,1885.87,80.0585,1.00023
y_rep[818],-0.0111741,0.023092,1.02902,1.02706,-1.68814,-0.0203913,1.66919,1990.58,1935.48,76.1945,0.99927
y_rep[819],0.0431701,0.0225342,0.975388,1.00664,-1.55872,0.0611912,1.60118,1871.78,1968.42,71.6473,1.00249
y_rep[820],-0.0100369,0.0229977,0.976085,0.97204,-1.62224,0.0219048,1.5516,1796.33,1875.82,68.759,1.00143
y_rep[821],0.00177499,0.0222901,0.998965,0.98903,-1.59969,-0.0217679,1.68577,2009.06,1930.85,76.902,1.00052
y_rep[822],0.0721977,0.0222869,1.00142,0.964239,-1.58678,0.0729822,1.76034,2022.15,1926.18,77.403,1.00019
y_rep[823],-0.0611552,0.0223947,1.02571,1.03794,-1.75691,-0.0513599,1.6049,2103.21,2011.16,80.5056,1.00028
y_rep[824],-0.079842,0.0226566,1.0053,0.996157,-1.68919,-0.0652243,1.58484,1967.0,2063.92,75.2917,1.0013
y_rep[825],0.0649422,0.0225988,1.00532,0.974244,-1.57242,0.0700426,1.76073,2000.67,1762.32,76.5808,1.00008
y_rep[826],0.0202091,0.0232393,1.01682,1.02586,-1.6431,0.0355072,1.66199,1924.51,1623.97,73.6653,1.0007
y_rep[827],-0.0472672,0.0234008,1.0059,0.982724,-1.70128,-0.0589129,1.63977,1847.06,1885.15,70.7008,1.00033
y_rep[828],-0.0851895,0.0236107,1.01103,1.01516,-1.78448,-0.0908503,1.53422,1830.52,1711.8,70.0679,0.999716
y_rep[829],-0.000296181,0.0220113,1.01188,1.01539,-1.68067,0.0286148,1.66231,2121.3,1886.7,81.1981,1.00354
y_rep[830],-0.0290653,0.0219265,1.00328,0.998947,-1.68649,-0.0229771,1.64179,2093.74,1983.44,80.1431,1.00089
y_rep[831],-0.0669327,0.0221241,0.989129,0.996519,-1.69103,-0.0541904,1.55086,2001.76,1694.91,76.6224,0.999735
y_rep[832],0.0574522,0.0225518,1.01763,0.975012,-1.57722,0.0399311,1.76603,2041.41,1921.7,78.14,0.999929
y_rep[833],0.0151614,0.0227599,1.00018,0.971237,-1.59377,0.00164481,1.70119,1932.81,1925.26,73.9833,1.00392
y_rep[834],-0.0234797,0.0224336,1.0156,1.01078,-1.71095,-0.0302349,1.65186,2048.71,1814.59,78.4196,1.00026
y_rep[835],0.0485238,0.0221765,1.03634,1.03333,-1.63791,0.0484347,1.76712,2196.97,1932.23,84.0944,0.999758
y_rep[836],-0.0215422,0.022166,0.988954,0.960751,-1.65595,-0.0244081,1.61174,1990.47,1933.7,76.1903,1.0008
y_rep[837],0.0588694,0.0247256,1.01231,0.985519,-1.58984,0.0480803,1.77409,1721.62,1308.12,65.8994,1.00144
y_rep[838],-0.118128,0.0240735,1.00895,0.980338,-1.822,-0.140467,1.53191,1774.29,1760.9,67.9156,0.999549
y_rep[839],-0.0134076,0.0227702,1.02343,1.0234,-1.65494,-0.0245339,1.75038,2031.35,1924.54,77.755,0.999639
y_rep[840],-0.0340774,0.0231716,1.01631,1.00246,-1.73025,-0.0402071,1.65534,1933.51,1796.63,74.0099,0.999074
y_rep[841],0.0804439,0.0227226,1.01544,1.01033,-1.59944,0.0927896,1.73776,2002.49,1445.45,76.6502,1.00179
y_rep[842],-0.0368089,0.02319,1.0053,0.990006,-1.68562,-0.0257978,1.59003,1885.59,1923.58,72.1757,0.999866
y_rep[843],-0.028096,0.0220786,1.00637,1.03889,-1.6896,-0.0477622,1.58173,2078.24,2096.08,79.5497,1.00156
y_rep[844],-0.0203927,0.0230334,1.01745,1.02955,-1.68571,-0.0141486,1.70996,1957.85,1925.83,74.9417,0.999802
y_rep[845],0.00652804,0.0232557,0.993757,0.959847,-1.62028,-0.00156399,1.67717,1823.49,1975.87,69.7985,0.999223
y_rep[846],0.0169505,0.0227774,1.01448,1.02315,-1.65376,-0.0159566,1.65819,1989.21,1896.59,76.1421,0.999551
y_rep[847],0.0340663,0.0227403,1.018,1.0092,-1.67761,0.0275672,1.70275,2003.64,2059.99,76.6942,1.00132
y_rep[848],0.169306,0.0219845,1.00844,0.979259,-1.46161,0.147526,1.85152,2116.47,1965.87,81.0132,1.00034
y_rep[849],0.11863,0.022748,1.0124,0.997388,-1.59515,0.12801,1.7254,1982.74,1852.59,75.8942,1.00068
y_rep[850],0.0563799,0.0223773,1.0027,1.01101,-1.52104,0.0572652,1.68849,2021.34,2006.01,77.3719,1.00033
y_rep[851],0.0425671,0.0225055,1.00486,0.997603,-1.60883,0.0284169,1.72281,2004.22,1963.4,76.7166,1.00053
y_rep[852],0.00260983,0.0246755,1.04423,1.02613,-1.69028,0.000231108,1.78345,1795.73,1815.62,68.736,0.999573
y_rep[853],-0.00600723,0.0227645,0.984392,0.979445,-1.63351,-0.0101038,1.6092,1872.46,2004.12,71.673,1.00019
y_rep[854],-0.0239216,0.0227036,1.01495,0.994255,-1.68505,-0.04903,1.6902,2006.73,1836.83,76.8128,1.00117
y_rep[855],0.0629861,0.0239853,1.00985,0.99226,-1.6555,0.0970563,1.71183,1784.83,1861.01,68.3188,1.00132
y_rep[856],0.0250328,0.0224304,0.994577,0.969333,-1.61523,-0.00375168,1.63149,1978.95,1871.31,75.7493,1.00061
y_rep[857],-0.122155,0.0231341,1.01044,1.02656,-1.75913,-0.125387,1.52786,1917.88,2048.93,73.4116,1.00015
y_rep[858],0.0890798,0.0238431,1.02931,1.02605,-1.58324,0.0892957,1.80403,1863.12,1761.04,71.3157,1.00084
y_rep[859],-0.0892543,0.0241785,1.03913,1.04199,-1.77388,-0.109072,1.67118,1895.63,1844.8,72.56,0.999766
y_rep[860],-0.0302279,0.0218709,0.993815,0.993771,-1.71985,-0.0149198,1.57363,2089.42,1947.07,79.9778,1.00097
y_rep[861],-0.0959242,0.0223165,1.00883,1.01179,-1.75815,-0.105296,1.55117,2048.38,1960.75,78.4068,0.999455
y_rep[862],0.0565128,0.0226075,1.01475,1.00263,-1.57616,0.0366896,1.74164,2049.64,1934.22,78.4553,0.999152
y_rep[863],-0.0977255,0.0229508,1.00002,1.00866,-1.8002,-0.0605148,1.55211,1898.89,1851.45,72.6848,1.00157
y_rep[864],0.020577,0.0227099,1.00278,0.980485,-1.61723,0.00935195,1.68886,2005.24,1738.95,76.7554,1.00025
y_rep[865],0.0389325,0.0229579,1.00458,1.02444,-1.62321,0.0766235,1.66582,1920.3,1862.05,73.5044,1.00131
y_rep[866],0.054331,0.0237381,1.01153,0.995658,-1.62129,0.0542575,1.69074,1846.23,1794.2,70.669,0.999544
y_rep[867],-0.00106151,0.0223892,1.02258,1.01779,-1.68631,-0.0117131,1.72034,2085.11,1884.85,79.8127,1.00035
y_rep[868],0.0667847,0.0241542,1.03197,1.04698,-1.63116,0.0562409,1.77182,1839.99,1618.1,70.4301,0.999215
y_rep[869],-0.0512391,0.0239579,1.00174,0.996367,-1.71605,-0.0570545,1.56446,1765.78,1603.6,67.5898,1.0002
y_rep[870],-0.0062188,0.024314,0.999084,0.984193,-1.6213,0.0186672,1.63701,1710.6,1777.36,65.4776,0.999886
y_rep[871],-0.0489998,0.0228263,1.02362,1.03749,-1.67623,-0.0462945,1.65795,2009.36,2076.64,76.9133,1.00078
y_rep[872],0.0536796,0.0229951,0.981728,0.955696,-1.57158,0.0540433,1.6515,1846.41,1832.16,70.6758,1.00052
y_rep[873],0.0923552,0.0229871,1.00593,0.997909,-1.54962,0.0903157,1.7915,1933.95,1937.65,74.0268,0.999919
y_rep[874],0.0190707,0.0229416,1.00836,1.02569,-1.60448,0.0208233,1.65896,1977.73,1865.07,75.7024,1.00048
y_rep[875],0.0196305,0.0225305,0.992588,1.00753,-1.60768,0.0415488,1.67624,1951.09,1976.95,74.6829,1.00028
y_rep[876],-0.0339447,0.0216958,1.01865,1.02488,-1.76812,-0.0201146,1.61078,2211.47,2045.54,84.6495,0.999572
y_rep[877],0.00734625,0.0232422,1.02727,1.03069,-1.67646,-0.000376229,1.68438,1954.56,1885.15,74.8157,1.00122
y_rep[878],-0.00692216,0.0228868,1.04185,1.00689,-1.68079,-0.0183436,1.69956,2078.56,1928.46,79.5622,1.00064
y_rep[879],0.0408708,0.0230471,0.998519,0.98483,-1.59021,0.0456164,1.7193,1881.93,1900.58,72.0356,1.00089
y_rep[880],0.0286604,0.0232927,1.03109,1.02269,-1.71004,0.0417802,1.71091,1966.81,1650.91,75.2847,1.00027
y_rep[881],0.0665194,0.0230842,1.01201,1.022,-1.50664,0.0455384,1.76123,1917.18,1885.44,73.385,1.00262
y_rep[882],0.00342907,0.0235838,0.962033,0.961664,-1.57692,0.00229223,1.58725,1673.92,1777.28,64.0735,1.00006
y_rep[883],-0.0784267,0.0223898,1.0233,1.03099,-1.76843,-0.061774,1.60215,2122.04,1790.77,81.2264,0.999952
y_rep[884],-0.107673,0.0226941,1.02286,1.01267,-1.80292,-0.106085,1.57646,2030.58,1873.82,77.7257,1.00144
y_rep[885],-0.0815842,0.0225414,0.986775,1.01125,-1.69917,-0.0893505,1.59342,1917.34,1927.77,73.391,0.999508
y_rep[886],0.0165842,0.0217753,0.982229,0.96286,-1.61497,-0.00435226,1.64452,2077.81,1960.26,79.5332,1.0002
y_rep[887],-0.0601655,0.02243,0.997129,0.965605,-1.7011,-0.0492443,1.52427,1971.01,1934.3,75.4452,0.999999
y_rep[888],-0.0132282,0.0222815,0.998741,0.987938,-1.67449,-0.0272343,1.6094,2026.0,1823.7,77.5504,1.00338
y_rep[889],0.0186581,0.0224368,1.02796,1.06777,-1.61754,-0.000518627,1.72634,2100.2,1732.64,80.3904,0.999276
y_rep[890],0.122809,0.0217682,0.98235,0.959101,-1.45582,0.0886784,1.73832,2041.34,2006.38,78.1373,1.00018
y_rep[891],0.0318526,0.0223637,1.00069,0.994841,-1.58898,0.0149662,1.6713,1987.22,1966.88,76.066,0.999899
y_rep[892],0.0383777,0.0240213,1.04286,1.04166,-1.67817,0.0157802,1.78941,1904.73,1927.81,72.9084,0.999857
y_rep[893],-0.0155806,0.022236,0.982158,0.973404,-1.64038,0.00203166,1.58816,1975.37,1988.38,75.6122,0.999808
y_rep[894],0.0530561,0.0230093,0.991728,0.963869,-1.63571,0.0507101,1.66863,1870.03,2049.7,71.58,1.00059
y_rep[895],-0.0293737,0.0265353,1.0441,1.05854,-1.68996,-0.0426811,1.70014,1558.38,1862.52,59.651,1.00032
y_rep[896],-0.0028467,0.023811,0.99431,0.99309,-1.65427,-0.000286165,1.64282,1782.59,1960.15,68.2331,1.00056
y_rep[897],0.0532787,0.0230837,1.02568,1.05112,-1.63562,0.061508,1.76418,1978.05,1862.8,75.715,1.0001
y_rep[898],-0.0167814,0.0220491,1.00382,0.993215,-1.62619,-0.0198466,1.62814,2082.65,1829.75,79.7186,1.00026
y_rep[899],-0.0582831,0.0226086,1.01898,0.996527,-1.73767,-0.0506645,1.67013,2036.05,1826.37,77.9349,1.0017
y_rep[900],0.101497,0.0232986,1.03973,1.03613,-1.58409,0.0958247,1.82576,1994.16,1886.88,76.3315,0.999808
y_rep[901],0.0253571,0.0220604,0.995891,1.01295,-1.60112,0.0358385,1.65845,2036.08,2007.51,77.9362,1.00056
y_rep[902],0.0344522,0.0230963,1.02538,1.04559,-1.6033,0.0236869,1.74689,1979.15,1886.78,75.7571,1.00207
y_rep[903],0.0346414,0.0218821,0.995856,0.968781,-1.60599,0.0221003,1.68107,2082.89,1932.87,79.7279,1.00111
y_rep[904],0.0295974,0.0233665,1.00151,0.988906,-1.59393,0.0642026,1.68808,1816.71,2005.92,69.5393,1.00189
y_rep[905],-0.0617979,0.0216011,0.989185,0.991439,-1.63449,-0.0848546,1.54301,2108.76,1879.51,80.7181,1.00083
y_rep[906],0.0274823,0.0219169,0.998337,0.968994,-1.59238,0.0357239,1.69501,2080.94,1943.73,79.6532,0.999999
y_rep[907],0.0375377,0.0223271,0.98669,0.938828,-1.58033,0.0258528,1.68355,2022.98,1707.76,77.4345,1.00065
y_rep[908],-0.0513453,0.022015,0.994727,0.995472,-1.68866,-0.078974,1.55068,2046.37,1888.25,78.3299,1.00314
y_rep[909],0.0619743,0.0227059,1.01563,0.98754,-1.60513,0.103804,1.76593,1996.58,1964.26,76.4242,1.00052
y_rep[910],0.0630297,0.0224686,0.981044,0.965098,-1.5803,0.0591018,1.67101,1925.04,1665.17,73.6857,1.00074
y_rep[911],-0.127592,0.0221007,1.01625,1.00059,-1.87545,-0.0802079,1.43951,2121.24,1808.85,81.1957,1.0004
y_rep[912],-0.0546972,0.0241591,1.01478,0.986859,-1.73848,-0.0421349,1.64066,1773.64,2006.94,67.8904,0.999923
y_rep[913],0.0210679,0.0223499,0.99439,0.988077,-1.61894,0.0459021,1.59504,1977.63,1921.14,75.6987,0.999545
y_rep[914],-0.0780179,0.0243609,1.01915,1.03403,-1.72937,-0.0534758,1.66006,1757.7,1754.99,67.2805,0.999214
y_rep[915],-0.0290131,0.022068,0.985949,0.993201,-1.63253,-0.0356109,1.56684,2020.16,1983.6,77.3267,1.00187
y_rep[916],0.0482737,0.0215279,0.994616,0.98154,-1.56314,0.0356524,1.73192,2154.25,2005.39,82.4595,0.999658
y_rep[917],-0.0296988,0.02225,1.00562,1.0176,-1.66399,-0.00961221,1.62124,2045.71,2007.74,78.3046,0.999379
y_rep[918],-0.0227864,0.0228843,0.997661,1.01425,-1.67207,-0.0172701,1.57718,1904.03,1888.05,72.8816,1.00119
y_rep[919],-0.0330329,0.0226735,0.993932,0.997927,-1.66839,-0.0317005,1.63143,1930.52,2004.46,73.8954,1.00025
y_rep[920],0.02952,0.0230541,1.02764,1.0551,-1.64494,0.000503868,1.73374,1994.57,1966.19,76.347,1.00078
y_rep[921],-0.042985,0.0238405,1.03736,1.0232,-1.74451,-0.0214306,1.66403,1900.26,1864.36,72.7372,0.999884
y_rep[922],0.0393788,0.0236698,1.01295,1.00125,-1.63129,0.066618,1.70452,1837.91,1936.95,70.3507,1.00051
y_rep[923],-0.11201,0.0218593,0.990762,0.929516,-1.76406,-0.113252,1.53544,2066.96,1985.51,79.1182,1.0003
y_rep[924],-0.003067,0.0220096,0.985922,0.950272,-1.61499,-0.00823463,1.61161,2039.39,1983.32,78.0629,1.00173
y_rep[925],0.0548447,0.0225829,1.03436,1.05332,-1.64334,0.0577347,1.76605,2109.73,1763.31,80.7551,1.00024
y_rep[926],-0.040884,0.0252105,1.01806,1.03827,-1.69627,-0.03265,1.609,1658.86,1925.0,63.4971,1.00016
y_rep[927],-0.0834087,0.022715,0.996993,0.986753,-1.73626,-0.0835403,1.54491,1939.37,1827.05,74.2344,1.00021
y_rep[928],-0.0471098,0.0220203,1.00528,1.01889,-1.67858,-0.0322847,1.59694,2092.7,1968.62,80.1035,1.00071
y_rep[929],0.0123157,0.0227678,1.00876,1.03117,-1.61122,-0.00948359,1.6813,1962.27,1862.37,75.1109,1.00253
y_rep[930],-0.00857091,0.0233225,1.01187,1.02669,-1.72176,0.0015435,1.62623,1898.28,1794.12,72.6615,0.999583
y_rep[931],-0.0669084,0.0222322,1.00063,1.04636,-1.70922,-0.0728775,1.57468,2032.14,1924.61,77.7854,0.999761
y_rep[932],0.0475319,0.0221687,1.00587,0.980754,-1.65627,0.055226,1.73574,2062.47,1814.16,78.9461,0.999399
y_rep[933],0.0196126,0.0221101,0.974598,0.977422,-1.62296,0.0390753,1.59654,1948.78,1939.71,74.5946,1.00025
y_rep[934],-0.0128203,0.0236563,0.989766,0.995485,-1.60546,-0.0227039,1.5936,1758.69,1614.15,67.3183,1.00377
y_rep[935],-0.0297399,0.0227782,0.995212,0.966766,-1.68727,-0.0273604,1.62957,1920.03,1925.31,73.494,1.00006
y_rep[936],0.0251044,0.0232161,1.02092,1.03407,-1.67281,-0.00819306,1.6917,1931.57,1830.43,73.9358,0.999662
y_rep[937],0.0141967,0.0232244,1.02974,1.02633,-1.64492,-0.0204285,1.78504,1988.96,1954.08,76.1325,0.999834
y_rep[938],-0.0355439,0.0214513,0.978559,0.965821,-1.58633,-0.0298436,1.57393,2091.72,1767.47,80.0657,1.00072
y_rep[939],-0.0471544,0.0216356,0.982146,0.995279,-1.61263,-0.0567469,1.60571,2072.92,2131.64,79.3461,1.00135
y_rep[940],-0.0166869,0.0235073,1.01432,0.998931,-1.63832,-0.0115546,1.66184,1862.46,1788.97,71.2905,0.999579
y_rep[941],0.0326811,0.0225111,1.0036,1.02166,-1.66024,0.039682,1.65197,1992.89,1963.49,76.283,0.999916
y_rep[942],-0.0468517,0.0232136,1.00401,1.00995,-1.73576,-0.0269921,1.52095,1874.97,1991.6,71.7692,1.001
y_rep[943],0.0140343,0.0234224,1.03701,1.01786,-1.72422,0.032381,1.70158,1972.0,1925.66,75.4833,1.00083
y_rep[944],0.019916,0.0234026,1.01397,1.03218,-1.65414,0.0379894,1.67798,1875.85,1790.74,71.8029,0.999942
y_rep[945],-0.0713272,0.021555,1.01613,0.998557,-1.7181,-0.101663,1.66044,2245.14,2093.2,85.9385,1.00077
y_rep[946],0.03051,0.0229932,1.0061,0.978126,-1.67862,0.0416383,1.6808,1916.34,1851.15,73.3525,1.00046
y_rep[947],-0.0366303,0.0224241,1.01116,1.01968,-1.64483,-0.0489126,1.57551,2037.86,1982.31,78.0043,1.00005
y_rep[948],0.0797165,0.023164,1.01035,1.01211,-1.57412,0.0771183,1.76998,1903.1,1863.81,72.846,1.00116
y_rep[949],0.0871074,0.0221709,0.998246,0.999862,-1.58057,0.0987135,1.67895,2033.78,1924.76,77.8482,0.999691
y_rep[950],0.0297055,0.0228354,1.00062,0.999494,-1.65161,0.0239013,1.64477,1938.84,1717.69,74.2138,0.999517
y_rep[951],-0.0150357,0.0221151,1.00812,1.01512,-1.67373,-0.0262404,1.63245,2083.89,1671.77,79.7662,0.99989
y_rep[952],0.0427468,0.0223672,0.982245,0.96663,-1.5765,0.0271388,1.67123,1932.02,1895.19,73.9528,1.00069
y_rep[953],0.0132919,0.0230352,1.01235,1.00397,-1.66433,0.0152817,1.64373,1932.1,1728.72,73.9561,1.00128
y_rep[954],-0.027024,0.0220272,0.978516,0.95556,-1.62265,-0.0400356,1.58161,1967.33,1809.35,75.3046,0.999964
y_rep[955],-0.0842595,0.0221635,1.00551,1.01469,-1.71867,-0.104996,1.55733,2078.75,1919.86,79.5694,0.99943
y_rep[956],-0.0639696,0.0227096,1.01989,1.02849,-1.71097,-0.0531501,1.6139,2015.37,2003.94,77.1432,0.999408
y_rep[957],-0.0449022,0.0220294,1.00203,0.982134,-1.68995,-0.0508556,1.62933,2062.89,2116.34,78.9624,1.00121
y_rep[958],-0.032807,0.0233589,1.03918,1.04564,-1.77862,-0.0205622,1.68564,1988.47,1962.68,76.1138,0.999755
y_rep[959],-0.123096,0.0224238,0.999949,0.994832,-1.84136,-0.122973,1.50487,1988.95,1825.83,76.132,1.00032
y_rep[960],0.0765639,0.0219758,0.9989,0.972679,-1.58866,0.0924466,1.65957,2073.29,2004.8,79.3603,1.00012
y_rep[961],-0.0666102,0.0230895,1.03627,1.06253,-1.78533,-0.107817,1.66511,2024.37,1935.63,77.488,1.00004
y_rep[962],-0.0208156,0.023351,1.0184,0.978821,-1.71233,-0.0287078,1.6626,1902.12,1910.19,72.8085,0.999824
y_rep[963],-0.0252987,0.0232678,1.0307,1.00817,-1.77211,0.0292934,1.65803,1972.83,1766.28,75.5151,0.99939
y_rep[964],-0.054624,0.0246908,1.0462,1.05986,-1.79489,-0.0518202,1.69963,1797.45,1833.99,68.802,1.00052
y_rep[965],0.0182468,0.022376,1.01182,1.01466,-1.68443,-0.0026934,1.69682,2056.71,1945.91,78.7257,0.999498
y_rep[966],-0.0153728,0.0228455,0.994914,1.00967,-1.60158,-0.0206535,1.62081,1907.06,1898.61,72.9974,0.999843
y_rep[967],-0.0494887,0.0210546,0.972051,0.973119,-1.63867,-0.0681753,1.5165,2145.25,1967.52,82.1147,1.00066
y_rep[968],0.0458291,0.0226314,0.971249,0.956369,-1.53401,0.0495109,1.65993,1881.55,1878.11,72.0211,1.00177
y_rep[969],-0.101022,0.0217774,0.996677,0.990104,-1.76541,-0.0802445,1.46675,2091.36,2094.61,80.0521,1.00028
y_rep[970],-0.035046,0.0263831,1.0364,1.03582,-1.69782,-0.0575729,1.63285,1521.78,1885.02,58.2498,1.00184
y_rep[971],0.0189521,0.0227145,0.994344,0.988039,-1.62757,0.0360919,1.61499,1897.49,1869.99,72.6311,1.00044
y_rep[972],0.0630177,0.0230833,0.989833,0.983006,-1.58024,0.057522,1.70566,1894.99,2007.0,72.5357,0.999962
y_rep[973],-0.0338491,0.0212975,0.9894,1.03087,-1.64246,-0.0362478,1.59448,2162.2,1888.2,82.7635,1.00302
