lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta_off.1,beta_off.2,beta_off.3,beta_off.4,beta_off.5,beta_off.6,beta_off.7,beta_off.8,beta_def.1,beta_def.2,beta_def.3,beta_def.4,beta_def.5,beta_def.6,beta_def.7,beta_def.8,sigma
# Adaptation terminated
# Step size = 0.232341
# Diagonal elements of inverse mass matrix:
# 2.1701e-05, 0.0674844, 1.01812, 1.53298, 0.0330416, 0.129722, 0.177346, 0.866112, 0.201634, 1.38315, 1.55296, 0.85333, 1.43166, 0.166908, 1.47016, 1.24362, 1.31153, 1.526e-05
-2348.5743,0.99396069,0.23234089,4,15,0,2356.6311,0.19592139,0.0056569755,0.0012898866,0.00095764581,0.011744146,0.0036205205,0.0099645947,0.0051398151,0.0037545013,0.00024307914,0.00037650986,0.0013550861,0.00039309602,0.0067671002,0.00043841854,0.0033301964,8.9613131e-05,0.61997087
-2348.3451,0.93589293,0.23234089,4,15,0,2356.5867,0.20562757,0.0083241632,0.00099655001,0.00039328058,0.013720266,0.0029076567,0.0019947325,0.0087158566,0.011842459,0.00010794673,0.00034371072,0.0046084067,0.0003732103,0.0042389721,0.000712619,0.0014436777,8.3659591e-05,0.61915846
-2349.6149,0.88086247,0.23234089,4,15,0,2359.1247,0.19758038,0.0037117591,0.0011861163,0.00063733819,0.010318402,0.0040257071,0.0037690743,0.013848833,0.0070436088,0.00011826776,0.0011295594,0.0007376909,0.00049330215,0.0070179698,0.00071287034,0.0036403408,0.00077373064,0.61870336
-2349.4419,0.83616021,0.23234089,4,15,0,2358.216,0.20800556,0.0069015242,0.00070424745,0.00063124387,0.013702435,0.0025481397,0.0096214588,0.0042278842,0.0075923965,0.00044384451,0.00030101386,0.0026993167,0.00023079179,0.0047016917,0.00077545293,0.00085817669,0.00043017626,0.62089386
-2348.3612,1,0.23234089,4,15,0,2354.6528,0.20709546,0.0072028554,0.00061849152,0.00059703689,0.014028907,0.0025351609,0.0087557702,0.0034734016,0.0083609445,0.00054738944,0.00018707322,0.0025673367,0.00025553825,0.0040059495,0.00095424767,0.00087691811,0.00050040744,0.62093087
-2349.3265,0.99848731,0.23234089,4,15,0,2355.5028,0.20417669,0.0067229146,0.0007336026,0.0022287352,0.013586767,0.0029014613,0.0064446098,0.0012199066,0.011179247,0.00020823538,0.0011581503,0.0036655048,0.00079358794,0.0042376043,0.0014431222,0.0029226881,0.002440206,0.61992269
-2350.0158,0.87975334,0.23234089,4,15,0,2361.1516,0.20473461,0.005095379,0.0013302583,0.00038626074,0.011751654,0.0023259645,0.0057483696,0.0015087877,0.008338199,8.9461154e-05,0.00037783809,0.00417448,0.00011941239,0.0029169264,4.6673253e-05,0.0058456662,0.00045176782,0.61963831
-2349.8426,0.98175277,0.23234089,4,15,0,2357.6709,0.20601413,0.0053351933,0.00099129179,0.0005112349,0.012283129,0.0025158718,0.0066720369,0.0017292313,0.0090621379,8.8636117e-05,0.00040437068,0.0038836958,8.4629093e-05,0.0026565921,3.8779012e-05,0.0069467246,0.00041027552,0.62055496
-2351.5101,0.97028227,0.23234089,4,15,0,2360.0561,0.20964621,0.0040837861,0.0012107295,0.0009205283,0.011431884,0.0024961758,0.0047822497,0.0043691228,0.0082561325,0.0003068213,0.0015546704,0.005957225,0.00054046636,0.0015875809,2.7424918e-05,0.0012017669,0.0008869177,0.61924462
-2354.2751,0.83687966,0.23234089,4,15,0,2364.0538,0.20028212,0.011196635,0.0003730592,0.00029335769,0.010314468,0.0037066561,0.0081958914,0.0064126858,0.0073372271,6.3542374e-05,9.3913683e-05,0.0011783022,0.00013333726,0.0019474884,0.00014398953,0.003568813,0.00048041029,0.6215828
-2347.8693,0.96246282,0.23234089,4,15,0,2360.9011,0.19705877,0.0058728295,0.0009278229,0.0014193076,0.00889072,0.0032365218,0.0057317339,0.0078770273,0.0057281952,0.00014791239,0.00067572711,0.0013681115,0.00028289271,0.0070739248,0.00089201199,0.003103701,0.00044476809,0.61799239
-2347.4179,0.9995049,0.23234089,4,15,0,2352.7662,0.2042914,0.0085002809,0.0017970791,0.00017848502,0.015754963,0.002769511,0.0058335286,0.0060736525,0.0062158323,0.00031791785,0.00048513744,0.0045480972,0.00030574479,0.0034043457,0.00013693273,0.003475401,0.00090059247,0.62079606
-2350.5302,0.84892603,0.23234089,3,7,0,2360.7326,0.20190655,0.0053074175,0.00074992602,0.00073204841,0.010999992,0.0033020816,0.0031086866,0.0093705676,0.0097111395,0.00030615838,0.00035091607,0.0028882052,0.00093986226,0.0020724666,0.0014485756,0.00040459034,0.00078590185,0.61893959
-2345.8881,0.9978767,0.23234089,3,15,0,2356.2921,0.20558046,0.0066251211,0.00066636644,0.00084929962,0.012151918,0.0036520398,0.0041152941,0.010215225,0.0086313773,0.0001297282,0.00053646436,0.0032907505,0.00067793267,0.0048213464,0.00042603943,0.00056032737,0.0011906666,0.61961278
-2351.0253,0.84199683,0.23234089,4,15,0,2362.0074,0.20326511,0.0094132893,0.001069836,0.00097040875,0.012714237,0.0011442372,0.0082802613,0.0045348684,0.0081456258,4.5933475e-05,0.00097442527,0.0042797526,0.00012951792,0.0081287328,0.0011795487,0.0044477601,0.00056486566,0.62112099
-2348.1845,0.80425213,0.23234089,4,15,0,2360.2323,0.20566355,0.0052868425,0.0010411389,0.00082047895,0.011847893,0.0029141899,0.0046871389,0.010232356,0.0083128475,0.00041944279,0.00048762143,0.00097794395,0.001291461,0.0049335274,0.00053859542,0.00043657435,0.0014220693,0.61862485
-2355.486,0.90789092,0.23234089,4,15,0,2365.5872,0.20018159,0.0046782028,0.0006248111,0.00010803439,0.012995913,0.0023860099,0.0047004486,0.0042008525,0.0046592738,2.7124838e-06,0.00078000247,0.002175842,6.3952624e-05,0.0056726457,0.00022404253,0.00086508924,0.00026950812,0.62022182
-2354.8124,1,0.23234089,4,15,0,2361.2438,0.20618574,0.0055918582,0.00095803926,0.00088817434,0.010206516,0.0032131057,0.0053449347,0.0021273052,0.0052425757,2.7539966e-06,0.00034760936,0.0066348058,0.00015745857,0.0077930495,0.00024183974,0.00092068358,0.00016426794,0.6200813
-2355.3226,0.61824945,0.23234089,4,15,0,2366.6142,0.19754863,0.0076645226,0.0018127935,0.0010167703,0.013511974,0.0028278432,0.0068352876,0.0013012982,0.010366864,3.1331129e-05,0.0013647595,0.0019174812,0.00058649076,0.003723137,0.0022295394,0.0059704182,0.0010107468,0.61871006
-2352.7062,0.99227064,0.23234089,4,15,0,2363.0736,0.1982967,0.0055585195,0.00093388483,0.00010032863,0.010220415,0.0031334633,0.0064951393,0.0012915471,0.0035360386,0.00048942591,0.00010676513,0.0039942148,0.00035047452,0.0059633308,9.9902454e-05,0.0017831884,0.00032212394,0.62118624
-2357.4594,0.95568783,0.23234089,4,15,0,2364.8352,0.19763235,0.0081400001,0.0019087958,1.83238e-05,0.012122076,0.0037401,0.0050569412,8.4136617e-05,0.011762218,0.00010467445,1.5501353e-05,0.0013529996,0.00033659653,0.0046145885,0.0010543357,0.0039943687,0.00048158322,0.61826672
-2359.5415,0.98167167,0.23234089,4,15,0,2365.4733,0.20086311,0.0083010218,0.0035928577,1.0369996e-05,0.011227736,0.0041091849,0.003245581,5.2314334e-05,0.0094310998,8.7859874e-05,1.6019655e-05,0.0011062084,0.00043862229,0.0062519844,0.00061595408,0.0045101576,0.00069814034,0.62105125
-2353.8122,0.99849598,0.23234089,4,15,0,2365.1383,0.19767305,0.0083287975,0.00048995463,0.00014631256,0.011577049,0.0050040822,0.00437811,0.00024947598,0.0062171309,0.00016412861,6.7751397e-05,0.004499194,0.00082920196,0.0033611761,0.00058631029,0.0032479408,0.00061161822,0.61799138
-2352.3354,0.98879673,0.23234089,4,15,0,2362.5864,0.21241522,0.0048869289,0.00046889191,0.00087079804,0.013336596,0.0019625986,0.0078229858,0.00030423664,0.011521563,0.00029913139,0.00048573295,0.0028608526,0.00020937124,0.0043773389,0.00040630131,0.0011418758,0.00072248972,0.61890358
-2350.1674,0.97184483,0.23234089,4,15,0,2360.6294,0.19991608,0.0080743487,0.0013845368,0.00069579466,0.013596352,0.0034367964,0.0039452185,0.00086821736,0.0053088518,0.0002597887,0.0010499177,0.001773747,0.00027950129,0.0076268568,0.0010937621,0.00023885897,0.00022404241,0.62044704
-2356.2942,0.87643436,0.23234089,4,15,0,2360.376,0.20154645,0.0082574056,0.00095779855,0.00077409544,0.011127948,0.0041089195,0.011051273,0.00057675056,0.0098107071,0.00026747991,5.6917186e-05,0.0026222991,0.00054210708,0.0049928279,0.00012459371,5.4947353e-05,0.0013972607,0.61879457
-2354.6686,0.97722872,0.23234089,4,15,0,2364.3052,0.20704323,0.0056681437,0.0013821529,0.0004541973,0.014081184,0.0017996874,0.0016985849,0.01142335,0.010269608,5.1333017e-05,0.00073200108,0.0027851766,0.00016025567,0.0065352028,0.0011213506,0.010426308,8.9070439e-06,0.62157665
-2351.7116,1,0.23234089,4,15,0,2357.6154,0.20698326,0.0061726873,0.00094502595,0.00048107178,0.013493809,0.0022461502,0.0019074555,0.0095294649,0.010422842,9.2757786e-05,0.0013640324,0.0023465629,0.00016894554,0.0066979553,0.0011703554,0.0047955982,1.0066559e-05,0.62212128
-2354.3437,0.92327041,0.23234089,4,15,0,2364.243,0.20300723,0.0036263577,1.5995015e-05,0.00056569116,0.011776901,0.0025573181,0.01092615,0.0040922553,0.0062025627,0.00012398676,0.00010771248,0.0012878631,0.00083493893,0.0042097086,0.00035906672,0.0020117046,0.0011585,0.62088497
-2357.3285,0.98824611,0.23234089,4,15,0,2367.1173,0.20707924,0.0084563691,3.8459582e-05,3.5509004e-05,0.011170207,0.0030428372,0.0028941509,0.0012045063,0.011821499,8.9671775e-05,0.0030759876,0.0036160066,0.00014427339,0.0017330263,0.00087618188,0.002621219,0.00054198775,0.61878709
-2350.777,0.97699353,0.23234089,4,15,0,2363.8254,0.20232517,0.0052862019,9.7288744e-05,0.001368738,0.013030998,0.0030947181,0.0093109873,0.0027159475,0.0062942568,0.000132308,5.6801049e-05,0.0026053263,0.00068585659,0.0088024422,0.00060064195,0.0042646935,0.00074824274,0.61852074
-2354.951,0.9285744,0.23234089,4,15,0,2362.7342,0.21156138,0.0060297418,0.00019620214,0.00034840575,0.014042566,0.0018974723,0.0035039484,0.013546084,0.011180223,0.00045500901,0.0034347691,0.0017512669,0.00024418643,0.003840037,0.00072143074,0.0018727335,5.51287e-05,0.62131414
-2353.0913,0.95933055,0.23234089,4,15,0,2360.9256,0.20256519,0.0076402721,0.00065365267,0.00065162541,0.012561242,0.0034647239,0.0038922537,0.00044961628,0.0057447247,0.00011754674,3.108406e-05,0.0014929113,0.00036217592,0.006435815,0.00046308072,0.0055195856,0.0029294633,0.61884944
-2351.1221,0.95313668,0.23234089,4,15,0,2361.546,0.19866275,0.0052061143,0.0016111997,0.00060334001,0.01002583,0.0038693677,0.0096323415,0.0008956573,0.0067877245,0.00039810888,0.00054054381,0.00065816289,0.00058699682,0.0062872889,0.00075961818,0.0012408116,3.7556828e-05,0.61977749
-2349.0336,0.92553073,0.23234089,4,15,0,2359.514,0.19652618,0.010371724,0.0017892803,0.00058679009,0.011273925,0.0038426306,0.0052109872,0.016354,0.0072024788,0.00029987693,0.0010129299,0.00057491128,0.00054447892,0.0068235862,0.0015496294,0.001432951,0.00038092007,0.61859946
-2353.4571,0.97169507,0.23234089,4,15,0,2358.8954,0.19194849,0.0077610411,0.0023699095,0.00047878051,0.0094668482,0.005025151,0.0031504437,0.0070966918,0.0068918071,0.00049658043,0.00092262819,0.00068012202,0.0010089692,0.0074969577,0.0020636215,0.0022116953,0.00021355848,0.61747202
-2351.1185,0.99695919,0.23234089,4,15,0,2357.865,0.20998437,0.0046087342,0.00012478127,0.0010846293,0.014309586,0.003238956,0.0034569804,0.0067121383,0.012349665,0.00010584312,0.00043780787,0.003172641,0.00014496995,0.0042490895,0.0002047802,0.0037497273,0.00087303608,0.61772962
-2358.2847,0.92395112,0.23234089,4,15,0,2369.8905,0.19120759,0.010373932,0.0035552263,7.2525495e-05,0.0086608979,0.0038313977,0.0082216961,0.0056333782,0.0024452943,7.7617937e-05,0.00013603631,0.00051262347,0.00065623185,0.0073113559,4.7656124e-05,0.0025673447,0.00052192687,0.62123132
-2354.3366,1,0.23234089,4,15,0,2365.5471,0.19603882,0.0051382294,0.00062247315,3.8200307e-05,0.00921147,0.0045169676,0.0066266315,0.010537572,0.0043703214,0.00027766069,5.5049646e-05,0.003206827,0.00018558919,0.0053555246,1.2690767e-05,0.0034694472,0.00025351235,0.61834424
-2349.718,0.95893478,0.23234089,4,15,0,2361.6281,0.20235245,0.0047308732,0.00084146767,0.0006764431,0.010573198,0.0028601434,0.0085454037,0.0045793436,0.0068050515,0.00014722348,7.4799784e-05,0.0013552948,0.00073916222,0.0057941393,2.5513149e-05,0.0026013474,0.00027159031,0.6211188
-2352.1398,0.96038569,0.23234089,4,15,0,2361.2461,0.20545877,0.0051052389,0.00065737965,0.00078909232,0.016268976,0.002547682,0.0048913579,0.0086787878,0.009784747,0.0004518617,3.9572789e-05,0.00022792762,0.00031433691,0.0078783841,0.00011573607,0.0018310779,0.00024196242,0.62040854
-2347.3535,0.99664823,0.23234089,4,15,0,2355.0218,0.20168868,0.0066436509,0.00037205269,0.00035020116,0.011718616,0.0033041351,0.0061179868,0.0080233446,0.0080734059,0.00021180142,0.00013463539,0.00072362218,0.00058803274,0.0046288409,4.5721678e-05,0.0026121537,0.00038372115,0.6188619
-2354.0225,0.87646532,0.23234089,4,15,0,2360.6471,0.19586291,0.0087262791,0.0013078194,0.00013584391,0.010299701,0.0043935533,0.0056358556,0.0017972327,0.004427441,4.6943078e-05,0.00029296282,0.00086379147,0.00080394065,0.0045780688,2.9217714e-05,0.0085366914,0.00038374781,0.62031866
-2351.5857,0.90494663,0.23234089,4,15,0,2367.1558,0.20364252,0.0056763205,0.00025290401,0.00062549462,0.014174213,0.002646957,0.0032532951,0.0081075706,0.010445755,0.00065982413,0.00028159538,0.00034532996,0.00019335205,0.0071117259,0.0018087221,0.00030405792,0.00098342431,0.62076445
-2351.6203,0.97988326,0.23234089,4,31,0,2360.3005,0.20529063,0.0068164187,2.3697373e-05,7.7240736e-05,0.011814252,0.0021431098,0.0067689181,0.0087487756,0.0084154137,0.00022885818,0.00013387804,0.00061935512,0.00045104537,0.0045931195,0.00070507653,0.0005389852,0.0011277954,0.62097572
-2354.0697,0.85877698,0.23234089,4,15,0,2360.7117,0.20317009,0.0070442458,3.8049691e-05,1.4295089e-05,0.011056144,0.0031053433,0.0040799617,0.0089371155,0.0080348636,0.00071837876,0.00025083129,0.00046662074,0.00045157746,0.0034632128,0.00056627079,0.007695441,0.00021919813,0.61884786
-2354.7327,0.94005839,0.23234089,4,15,0,2364.1561,0.196387,0.0067089002,0.0012064069,0.0023734183,0.0086800229,0.0044272988,0.008042186,0.0062416275,0.0081249941,1.1858884e-05,0.0012423813,0.004509298,0.00044450981,0.0027620408,0.0011585643,0.0003985401,0.0013853182,0.61930632
-2353.0893,1,0.23234089,4,15,0,2362.0322,0.2060213,0.0069785993,0.0015445681,3.4078619e-05,0.015348752,0.0022172523,0.0055448857,0.0097835638,0.0089337791,0.00080693554,0.00017424367,0.0026747532,0.00043007892,0.0048273179,6.0493556e-05,6.2900611e-05,0.00030177966,0.61986397
-2354.5567,0.86629718,0.23234089,4,15,0,2364.9231,0.20149808,0.0053850908,0.00073907173,1.8280051e-05,0.010279987,0.0042005259,0.0053277655,0.0031965464,0.0086903322,4.4662985e-05,0.0010927947,0.00081886873,0.00013269739,0.0063872338,5.8977315e-05,0.0093999458,0.00014674354,0.62042752
-2357.6941,0.99252218,0.23234089,4,15,0,2365.061,0.2051703,0.0047993034,0.0011639207,9.8109319e-07,0.01441553,0.0024787174,0.0082643385,0.01334745,0.0062487757,0.0003374381,0.00030885465,0.0036664202,9.7450999e-06,0.0054139891,0.0023566995,0.00046133982,0.0024043313,0.61926111
-2353.0476,0.99863202,0.23234089,4,15,0,2363.247,0.20162237,0.0058678472,0.001717565,5.8649727e-07,0.011388488,0.0035239233,0.0069912954,0.0061516344,0.0084261018,0.0001293716,0.00052768772,0.0040963246,1.1010277e-05,0.0053449764,0.00081133537,0.00063734223,0.0013963632,0.6213557
-2353.7713,0.92624621,0.23234089,4,31,0,2358.9175,0.19940977,0.0061277697,0.0012643619,3.2784551e-06,0.011694025,0.0033613697,0.0081057104,0.0062034369,0.0043244175,7.05743e-05,0.00025520715,0.0025652804,5.3079726e-06,0.0052697564,0.00019336887,0.0013316376,0.0014052144,0.61975937
-2358.4344,0.89148494,0.23234089,4,15,0,2366.7973,0.20163793,0.01146422,0.0017176797,1.0387711e-05,0.01211753,0.0024132682,0.0083313204,0.012039675,0.0063682717,2.5466447e-05,0.00063858688,0.0059930116,2.927034e-05,0.0061214631,0.00013971768,0.0025083057,0.00055878354,0.61715671
-2357.645,0.99791261,0.23234089,4,15,0,2365.4043,0.19640667,0.0054791499,0.0013084076,3.6204652e-06,0.0093975708,0.0057312498,0.0050240588,0.0042435248,0.0090499379,0.00035415923,0.00053036405,0.0012747387,5.6277972e-05,0.007620773,0.0003385073,0.00090321083,0.0012156035,0.62236381
-2355.6197,1,0.23234089,4,15,0,2365.449,0.20488516,0.0074887739,8.7132012e-05,0.0031916992,0.015142249,0.0015395848,0.0041296757,0.0066169592,0.0048978598,0.00015870222,0.00022521996,0.0021562299,0.00052851504,0.0042072706,0.0013788919,0.005747687,0.00027661304,0.6228496
-2352.4293,0.98680432,0.23234089,4,15,0,2362.7158,0.20688064,0.0080058304,0.00011805694,0.00062958792,0.016445756,0.0013417984,0.0045920698,0.0053630092,0.0069924001,0.00034626718,0.00025072062,0.0008306283,0.00034702354,0.0033959773,0.00058544161,0.0072726965,0.00037987157,0.62029538
-2351.3495,0.99486049,0.23234089,4,15,0,2358.8854,0.20731892,0.0077116335,0.0001398461,0.0010268408,0.016301594,0.0013788657,0.0060622821,0.0025683441,0.0087521929,0.00018235005,0.00027507807,0.00070604357,0.00015833441,0.004221217,0.00066574471,0.0039850426,0.00033518981,0.6193682
-2350.5205,0.88379326,0.23234089,4,15,0,2362.9352,0.20606813,0.0061518286,0.0001123641,0.00097976929,0.013734776,0.0023708631,0.0060494217,0.0076966522,0.0086495261,0.00049160762,0.00019926896,0.0032824335,0.0015946097,0.010011248,0.0011055921,0.0032149283,0.0014029089,0.6199095
-2357.3198,0.9561336,0.23234089,4,15,0,2362.7103,0.20796644,0.0064879574,0.0001083111,0.00031116705,0.010255224,0.0011400369,0.0064077214,0.0066961686,0.0063244473,0.00010447091,0.00041583905,0.0020290544,4.6494273e-05,0.0015896573,1.2023772e-05,0.0020491346,0.00020641094,0.61907243
-2349.9134,0.96756696,0.23234089,4,15,0,2363.2896,0.20577403,0.0071291788,0.0025134173,0.00022099079,0.015928887,0.0034530989,0.0041230692,0.0075603069,0.007057017,0.00038038087,0.00093993154,0.0036992732,0.0016074792,0.0055236595,0.00016165792,0.0052203422,0.0014858811,0.61868963
