# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = bayesian_model_k8_model
# start_datetime = 2025-10-16 14:16:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 100
#     num_warmup = 100
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/pg/h43qtx4x58lgfqw9x7205wvc0000gn/T/tmpc0pyra35/kjk5akbg.json
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = /var/folders/pg/h43qtx4x58lgfqw9x7205wvc0000gn/T/tmpc0pyra35/bayesian_model_k8usjzha9m/bayesian_model_k8-20251016101616.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --filename-in-msg=bayesian_model_k8.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta_0,beta_off.1,beta_off.2,beta_off.3,beta_off.4,beta_off.5,beta_off.6,beta_off.7,beta_off.8,beta_def.1,beta_def.2,beta_def.3,beta_def.4,beta_def.5,beta_def.6,beta_def.7,beta_def.8,sigma
# Adaptation terminated
# Step size = 0.00615695
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
700.61807,0.80726055,0.0061569545,9,511,0,-691.13205,0.18121905,0.03369801,7.4763092e-05,0.0011678385,0.10090362,0.0021826207,0.0067355521,0.005841951,0.0091000529,0.069611711,0.024066756,0.0092553791,0.094781294,0.0092306668,0.00012002872,0.0047610741,0.005082009,0.56354134
703.36305,0.94583811,0.0061569545,9,511,0,-691.56309,0.19215287,0.013983759,0.00039136966,0.0015814276,0.012021814,0.0014122029,0.012854116,0.012737322,0.010548546,0.099181736,0.00092145944,0.00094371123,0.043938258,0.0020461195,0.0034474559,0.0091834987,0.0068414441,0.55980613
701.24799,0.99940557,0.0061569545,9,511,0,-690.3882,0.18326058,0.052890368,4.1429119e-05,0.0047160375,0.024062292,0.0021367314,0.010144755,0.0033893689,0.0062005004,0.21741688,0.0078023326,0.0010412853,0.046885416,0.0047073835,0.0023547179,0.001611625,0.0084194636,0.56187066
698.63236,0.59104813,0.0061569545,9,1023,0,-685.1836,0.18462571,0.0046914735,0.00050669446,0.0033768383,0.058437277,0.003693371,0.0060745666,0.00065994339,0.012272432,0.068512996,0.008406461,0.0056404406,0.0036763121,0.0038808293,0.00065215909,0.006524437,0.00081017207,0.56144678
698.26708,0.96950619,0.0061569545,9,511,0,-687.61619,0.16752726,0.027687422,0.0007168584,0.003732658,0.020273816,0.0040407904,0.0036674259,0.00035163087,0.010164776,0.0045722969,0.009259414,0.0021506903,0.014383418,0.0068786746,0.0084273582,0.012059885,0.0026690712,0.56290531
696.97372,0.85730092,0.0061569545,9,511,0,-690.16138,0.18552332,0.013807611,0.0052140906,0.004180803,0.0080223693,0.0025138213,0.0031629243,7.5717434e-05,0.010080886,0.021079623,0.011269629,0.0033857645,0.18691609,0.003264893,0.0014833519,0.0099148348,0.001286404,0.56127505
697.24075,0.96463539,0.0061569545,9,511,0,-689.17396,0.18813445,0.0087376218,0.0006841488,0.0030581324,0.0088995759,0.0029063958,0.0062335758,8.1978867e-05,0.0029264021,0.0043142633,0.0082914125,0.0073244851,0.016477316,0.0045191184,0.0083747825,0.0094202995,0.0099948886,0.56074127
697.81389,0.95920292,0.0061569545,9,767,0,-689.68282,0.19151567,0.0080968315,0.00068715637,0.0038583288,0.0071767904,0.0027871475,0.010090346,3.0840866e-05,0.0026903838,0.0068891284,0.0075622046,0.010221121,0.016491249,0.0031557801,0.006544757,0.010215036,0.0095796412,0.56200033
698.86098,0.93537283,0.0061569545,9,1023,0,-691.34759,0.17843286,0.014663243,0.00067683419,0.0070176988,0.022702721,0.0055826367,0.013480117,5.214791e-05,0.0031027968,0.0051769451,0.015224752,0.0055193899,0.03596804,0.0038518425,0.0036471082,0.008493956,0.011125405,0.56480821
698.93626,0.8876036,0.0061569545,9,1023,0,-690.80617,0.18090484,0.011664375,0.0012888582,0.0047108518,0.01787929,0.0037382682,0.012494071,0.00013850071,0.0051423236,0.0033064424,0.025613756,0.0087754079,0.038975806,0.0050334905,0.002150657,0.0046651512,0.0045126679,0.55577591
703.37291,0.9931772,0.0061569545,10,1023,0,-693.91607,0.18906094,0.035264598,0.0021695496,0.0027457573,0.018685243,0.0036826386,0.012663669,9.2613042e-05,0.01465453,0.19669109,0.0011066553,0.0061864835,0.035868625,0.0056291,0.0027623918,0.013116477,0.0090307317,0.56353243
698.47645,0.88934211,0.0061569545,9,1023,0,-692.91039,0.17736629,0.008750328,0.0030375865,0.0033379324,0.060749623,0.0016723946,0.012675645,0.00095065167,0.0071906649,0.03864294,0.021305649,0.0016819653,0.0034158695,0.0050161064,0.00018086951,0.0054888204,0.0071189442,0.56287352
703.73936,0.93060128,0.0061569545,9,511,0,-688.97379,0.18735301,0.03211653,0.0029273155,0.001546111,0.023734991,0.0050259802,0.010269356,0.010284577,0.00096478377,0.025317535,0.0019351215,0.010617639,0.056964274,0.0036815438,0.00036171604,0.010073748,0.0060233405,0.56390415
703.91908,0.94367723,0.0061569545,8,511,0,-693.83829,0.19212044,0.024406159,0.0034042684,0.0014264482,0.021742819,0.0039805538,0.011300539,0.0089369655,0.0013650268,0.027310076,0.0016461666,0.0080261631,0.070197084,0.0034356922,0.00024515931,0.0088241255,0.0075345994,0.55874328
701.38182,0.96114114,0.0061569545,9,511,0,-690.92968,0.18514546,0.017029757,0.00075154426,0.0008576478,0.015242971,0.0029497512,0.014766259,0.00086231745,0.004740563,0.21010835,0.0043937419,0.0055466522,0.0051428686,0.0083960675,0.011440249,0.0110303,0.0061327661,0.55775672
695.77131,0.8793073,0.0061569545,8,511,0,-684.23966,0.17335951,0.039139499,0.0015152426,5.9203265e-05,0.040132617,0.0048248806,0.0077973713,0.0015387976,0.00050840529,0.042910273,0.0021159396,0.0057545575,0.033348445,0.0044236807,0.00063567787,0.015184744,0.0040436606,0.56813651
699.14618,0.98622279,0.0061569545,9,511,0,-685.96296,0.18991547,0.01325055,0.00013964827,0.00044188156,0.043993426,0.0012742295,0.010885088,0.011517172,0.0011289706,0.28374274,0.01819712,0.013176898,0.18703796,0.0066650999,0.0042376447,0.0036068528,0.0032331911,0.5547235
697.30358,0.91876043,0.0061569545,9,511,0,-688.89596,0.19330733,0.0032582364,0.0023052717,0.0011121355,0.018125515,0.00092789737,0.011864574,0.015715351,0.021018782,0.010522044,0.0014980885,0.011791938,0.014837792,0.004168318,0.00040662311,0.01369601,0.0036584592,0.55540313
699.61707,0.95800491,0.0061569545,8,255,0,-692.72448,0.20027476,0.0036024988,0.0021983953,0.0011006016,0.022367185,0.00097447375,0.013521764,0.010046405,0.0081042265,0.012342416,0.0015831937,0.011347863,0.023796168,0.0052734445,0.00048239378,0.027204628,0.008641212,0.55552639
