,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
log_lik[447],-1.39365,,0.0,0.0,-1.39365,-1.39365,-1.39365,,,,
log_lik[448],-1.39365,,0.0,0.0,-1.39365,-1.39365,-1.39365,,,,
log_lik[449],-1.39365,,0.0,0.0,-1.39365,-1.39365,-1.39365,,,,
log_lik[450],-1.39365,,0.0,0.0,-1.39365,-1.39365,-1.39365,,,,
log_lik[451],-1.39365,,0.0,0.0,-1.39365,-1.39365,-1.39365,,,,
log_lik[452],-1.39365,,0.0,0.0,-1.39365,-1.39365,-1.39365,,,,
log_lik[453],-1.39365,,0.0,0.0,-1.39365,-1.39365,-1.39365,,,,
log_lik[454],-1.39365,,0.0,0.0,-1.39365,-1.39365,-1.39365,,,,
log_lik[455],-1.39365,,0.0,0.0,-1.39365,-1.39365,-1.39365,,,,
log_lik[456],-1.39365,,0.0,0.0,-1.39365,-1.39365,-1.39365,,,,
log_lik[457],-1.39365,,0.0,0.0,-1.39365,-1.39365,-1.39365,,,,
log_lik[458],-1.39365,,0.0,0.0,-1.39365,-1.39365,-1.39365,,,,
log_lik[459],-1.85853,,0.0,0.0,-1.85853,-1.85853,-1.85853,,,,
log_lik[460],-1.85853,,0.0,0.0,-1.85853,-1.85853,-1.85853,,,,
log_lik[461],-1.85853,,0.0,0.0,-1.85853,-1.85853,-1.85853,,,,
log_lik[462],-1.85853,,0.0,0.0,-1.85853,-1.85853,-1.85853,,,,
log_lik[463],-1.85853,,0.0,0.0,-1.85853,-1.85853,-1.85853,,,,
log_lik[464],-1.85853,,0.0,0.0,-1.85853,-1.85853,-1.85853,,,,
log_lik[465],-1.85853,,0.0,0.0,-1.85853,-1.85853,-1.85853,,,,
log_lik[466],-1.85853,,0.0,0.0,-1.85853,-1.85853,-1.85853,,,,
log_lik[467],-1.85853,,0.0,0.0,-1.85853,-1.85853,-1.85853,,,,
log_lik[468],-1.85853,,0.0,0.0,-1.85853,-1.85853,-1.85853,,,,
log_lik[469],-2.25647,,0.0,0.0,-2.25647,-2.25647,-2.25647,,,,
log_lik[470],-1.85853,,0.0,0.0,-1.85853,-1.85853,-1.85853,,,,
log_lik[471],-2.25647,,0.0,0.0,-2.25647,-2.25647,-2.25647,,,,
log_lik[472],-2.25647,,0.0,0.0,-2.25647,-2.25647,-2.25647,,,,
log_lik[473],-2.25647,,0.0,0.0,-2.25647,-2.25647,-2.25647,,,,
log_lik[474],-2.25647,,0.0,0.0,-2.25647,-2.25647,-2.25647,,,,
log_lik[475],-2.25647,,0.0,0.0,-2.25647,-2.25647,-2.25647,,,,
log_lik[476],-2.25647,,0.0,0.0,-2.25647,-2.25647,-2.25647,,,,
log_lik[477],-2.25647,,0.0,0.0,-2.25647,-2.25647,-2.25647,,,,
log_lik[478],-2.25647,,0.0,0.0,-2.25647,-2.25647,-2.25647,,,,
log_lik[479],-2.25647,,0.0,0.0,-2.25647,-2.25647,-2.25647,,,,
log_lik[480],-1.70961,,0.0,0.0,-1.70961,-1.70961,-1.70961,,,,
log_lik[481],-1.70961,,0.0,0.0,-1.70961,-1.70961,-1.70961,,,,
log_lik[482],-1.70961,,0.0,0.0,-1.70961,-1.70961,-1.70961,,,,
log_lik[483],-1.70961,,0.0,0.0,-1.70961,-1.70961,-1.70961,,,,
log_lik[484],-1.70961,,0.0,0.0,-1.70961,-1.70961,-1.70961,,,,
log_lik[485],-1.70961,,0.0,0.0,-1.70961,-1.70961,-1.70961,,,,
log_lik[486],-1.70961,,0.0,0.0,-1.70961,-1.70961,-1.70961,,,,
log_lik[487],-1.70961,,0.0,0.0,-1.70961,-1.70961,-1.70961,,,,
log_lik[488],-1.70961,,0.0,0.0,-1.70961,-1.70961,-1.70961,,,,
log_lik[489],-1.70961,,0.0,0.0,-1.70961,-1.70961,-1.70961,,,,
log_lik[490],-1.70961,,0.0,0.0,-1.70961,-1.70961,-1.70961,,,,
log_lik[491],-1.70961,,0.0,0.0,-1.70961,-1.70961,-1.70961,,,,
log_lik[492],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[493],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[494],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[495],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[496],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[497],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[498],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[499],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[500],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[501],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[502],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[503],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[504],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[505],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[506],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[507],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[508],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[509],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[510],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[511],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[512],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[513],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[514],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[515],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[516],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[517],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[518],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[519],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[520],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[521],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[522],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[523],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[524],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[525],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[526],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[527],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[528],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[529],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[530],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[531],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[532],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[533],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[534],-1.14088,,0.0,0.0,-1.14088,-1.14088,-1.14088,,,,
log_lik[535],-1.01806,,0.0,0.0,-1.01806,-1.01806,-1.01806,,,,
log_lik[536],-1.50502,,0.0,0.0,-1.50502,-1.50502,-1.50502,,,,
log_lik[537],-1.50502,,0.0,0.0,-1.50502,-1.50502,-1.50502,,,,
log_lik[538],-1.50502,,0.0,0.0,-1.50502,-1.50502,-1.50502,,,,
log_lik[539],-1.307,,0.0,0.0,-1.307,-1.307,-1.307,,,,
log_lik[540],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[541],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[542],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[543],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[544],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[545],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[546],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[547],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[548],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[549],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[550],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[551],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[552],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[553],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[554],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[555],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[556],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[557],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[558],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[559],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[560],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[561],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[562],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[563],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[564],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[565],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[566],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[567],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[568],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[569],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[570],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[571],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[572],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[573],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[574],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[575],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[576],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[577],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[578],-1.23978,,0.0,0.0,-1.23978,-1.23978,-1.23978,,,,
log_lik[579],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[580],-1.12873,,0.0,0.0,-1.12873,-1.12873,-1.12873,,,,
log_lik[581],-0.925112,,0.0,0.0,-0.925112,-0.925112,-0.925112,,,,
log_lik[582],-0.925112,,0.0,0.0,-0.925112,-0.925112,-0.925112,,,,
log_lik[583],-0.925112,,0.0,0.0,-0.925112,-0.925112,-0.925112,,,,
log_lik[584],-0.925112,,0.0,0.0,-0.925112,-0.925112,-0.925112,,,,
log_lik[585],-0.925112,,0.0,0.0,-0.925112,-0.925112,-0.925112,,,,
log_lik[586],-0.925112,,0.0,0.0,-0.925112,-0.925112,-0.925112,,,,
log_lik[587],-0.925112,,0.0,0.0,-0.925112,-0.925112,-0.925112,,,,
log_lik[588],-0.925112,,0.0,0.0,-0.925112,-0.925112,-0.925112,,,,
log_lik[589],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[590],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[591],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[592],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[593],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[594],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[595],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[596],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[597],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[598],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[599],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[600],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[601],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[602],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[603],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[604],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[605],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[606],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[607],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[608],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[609],-0.957228,,0.0,0.0,-0.957228,-0.957228,-0.957228,,,,
log_lik[610],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[611],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[612],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[613],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[614],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[615],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[616],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[617],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[618],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[619],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[620],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[621],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[622],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[623],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[624],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[625],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[626],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[627],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[628],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[629],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[630],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[631],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[632],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[633],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[634],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[635],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[636],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[637],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[638],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[639],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[640],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[641],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[642],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[643],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[644],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[645],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[646],-1.35177,,0.0,0.0,-1.35177,-1.35177,-1.35177,,,,
log_lik[647],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[648],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[649],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[650],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[651],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[652],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[653],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[654],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[655],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[656],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[657],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[658],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[659],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[660],-1.45719,,0.0,0.0,-1.45719,-1.45719,-1.45719,,,,
log_lik[661],-0.930919,,1.17028e-16,0.0,-0.930919,-0.930919,-0.930919,,,,
log_lik[662],-0.930919,,1.17028e-16,0.0,-0.930919,-0.930919,-0.930919,,,,
log_lik[663],-0.930919,,1.17028e-16,0.0,-0.930919,-0.930919,-0.930919,,,,
log_lik[664],-0.930919,,1.17028e-16,0.0,-0.930919,-0.930919,-0.930919,,,,
log_lik[665],-0.930919,,1.17028e-16,0.0,-0.930919,-0.930919,-0.930919,,,,
log_lik[666],-0.930919,,1.17028e-16,0.0,-0.930919,-0.930919,-0.930919,,,,
log_lik[667],-0.930919,,1.17028e-16,0.0,-0.930919,-0.930919,-0.930919,,,,
log_lik[668],-0.930919,,1.17028e-16,0.0,-0.930919,-0.930919,-0.930919,,,,
log_lik[669],-0.930919,,1.17028e-16,0.0,-0.930919,-0.930919,-0.930919,,,,
log_lik[670],-0.930919,,1.17028e-16,0.0,-0.930919,-0.930919,-0.930919,,,,
log_lik[671],-0.930919,,1.17028e-16,0.0,-0.930919,-0.930919,-0.930919,,,,
log_lik[672],-1.12157,,0.0,0.0,-1.12157,-1.12157,-1.12157,,,,
log_lik[673],-1.15659,,0.0,0.0,-1.15659,-1.15659,-1.15659,,,,
log_lik[674],-1.15659,,0.0,0.0,-1.15659,-1.15659,-1.15659,,,,
log_lik[675],-1.15659,,0.0,0.0,-1.15659,-1.15659,-1.15659,,,,
log_lik[676],-1.15659,,0.0,0.0,-1.15659,-1.15659,-1.15659,,,,
log_lik[677],-1.15659,,0.0,0.0,-1.15659,-1.15659,-1.15659,,,,
log_lik[678],-1.73734,,0.0,0.0,-1.73734,-1.73734,-1.73734,,,,
log_lik[679],-1.15659,,0.0,0.0,-1.15659,-1.15659,-1.15659,,,,
log_lik[680],-1.15659,,0.0,0.0,-1.15659,-1.15659,-1.15659,,,,
log_lik[681],-1.15659,,0.0,0.0,-1.15659,-1.15659,-1.15659,,,,
log_lik[682],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[683],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[684],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[685],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[686],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[687],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[688],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[689],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[690],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[691],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[692],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[693],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[694],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[695],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[696],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[697],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[698],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[699],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[700],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[701],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[702],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[703],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[704],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[705],-1.04595,,0.0,0.0,-1.04595,-1.04595,-1.04595,,,,
log_lik[706],-0.937469,,0.0,0.0,-0.937469,-0.937469,-0.937469,,,,
log_lik[707],-0.937469,,0.0,0.0,-0.937469,-0.937469,-0.937469,,,,
log_lik[708],-0.937469,,0.0,0.0,-0.937469,-0.937469,-0.937469,,,,
log_lik[709],-0.937469,,0.0,0.0,-0.937469,-0.937469,-0.937469,,,,
log_lik[710],-0.937469,,0.0,0.0,-0.937469,-0.937469,-0.937469,,,,
log_lik[711],-0.937469,,0.0,0.0,-0.937469,-0.937469,-0.937469,,,,
log_lik[712],-0.94549,,1.17028e-16,0.0,-0.94549,-0.94549,-0.94549,,,,
log_lik[713],-0.937469,,0.0,0.0,-0.937469,-0.937469,-0.937469,,,,
log_lik[714],-1.79533,,0.0,0.0,-1.79533,-1.79533,-1.79533,,,,
log_lik[715],-1.16064,,0.0,0.0,-1.16064,-1.16064,-1.16064,,,,
log_lik[716],-1.16064,,0.0,0.0,-1.16064,-1.16064,-1.16064,,,,
log_lik[717],-1.16064,,0.0,0.0,-1.16064,-1.16064,-1.16064,,,,
log_lik[718],-1.16064,,0.0,0.0,-1.16064,-1.16064,-1.16064,,,,
log_lik[719],-1.16064,,0.0,0.0,-1.16064,-1.16064,-1.16064,,,,
log_lik[720],-1.16064,,0.0,0.0,-1.16064,-1.16064,-1.16064,,,,
log_lik[721],-1.16064,,0.0,0.0,-1.16064,-1.16064,-1.16064,,,,
log_lik[722],-1.16064,,0.0,0.0,-1.16064,-1.16064,-1.16064,,,,
log_lik[723],-1.16064,,0.0,0.0,-1.16064,-1.16064,-1.16064,,,,
log_lik[724],-1.16064,,0.0,0.0,-1.16064,-1.16064,-1.16064,,,,
log_lik[725],-1.16064,,0.0,0.0,-1.16064,-1.16064,-1.16064,,,,
log_lik[726],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[727],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[728],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[729],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[730],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[731],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[732],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[733],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[734],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[735],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[736],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[737],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[738],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[739],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[740],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[741],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[742],-0.944628,,0.0,0.0,-0.944628,-0.944628,-0.944628,,,,
log_lik[743],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[744],-1.06079,,0.0,0.0,-1.06079,-1.06079,-1.06079,,,,
log_lik[745],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[746],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[747],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[748],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[749],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[750],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[751],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[752],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[753],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[754],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[755],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[756],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[757],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[758],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[759],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[760],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
log_lik[761],-1.47991,,0.0,0.0,-1.47991,-1.47991,-1.47991,,,,
