outcome,matchup_id,season,z_off_0,z_def_0,z_off_1,z_def_1,z_off_2,z_def_2,z_off_3,z_def_3,z_off_4,z_def_4,z_off_5,z_def_5,z_off_6,z_def_6,z_off_7,z_def_7
0,0_vs_0,2021-22,0.0,0.0,2.534797827,-0.9800456867,0.0,0.0,0.0,1.0954942145,-1.0408015449,0.0,0.1383984546,0.0,1.046318007,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,-0.5919039467,0.3645912468999999,0.0,0.0,0.0,0.0,-0.7932170797,-1.1123171018,-1.492911616,0.0,0.0,0.0,-0.1817533266,0.0
0,0_vs_0,2021-22,0.0,0.0,0.1917994358,1.827230238,0.0,0.0,0.0,0.0,-0.5532797054,-0.81322425922,0.4850293202,1.989443999,0.0,0.0,-0.1817533266,0.0
0,0_vs_0,2020-21,0.0,0.0,0.6357080077999999,0.0,0.0,0.0,-0.8282705305,1.8840702156,-1.053820187,-0.9592082013,0.0,0.0,0.0,0.0,0.0,0.0
3,0_vs_0,2021-22,0.0,0.0,2.373754877,0.0,0.3832158922,0.0,0.0,0.01563642169,-1.3372005580000002,-1.027804411517,0.0,1.80534818,0.0,0.0,0.0,-0.1001731981
0,0_vs_0,2018-19,0.0,0.0,1.039812357,0.45842387090000003,0.0,0.0,0.0,0.4384659785,-6.2594912715,-1.580928809,0.0,0.870105986,0.7306319792,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.9153655215,0.0,0.0,0.0,0.0,0.0,1.4722017646199999,-1.6239332116,0.0,3.751859263,4.5140784652,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,-0.1485630072,0.0,0.0,0.0,0.0,-0.35798655780000005,-2.720371644,-0.0959669926,0.0,0.0,0.0,-0.7788690732,0.0
0,0_vs_0,2021-22,0.0,0.0,1.651962287,1.477235744,0.0,0.0,-0.6097341645,0.40008300599,-1.4823890877,-1.0014568778,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,2.203179397,1.760307971,-0.2266902759,0.0,2.110154668,1.2390472077999999,0.0,0.0,1.272101288,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.802930067,0.0,5.910199074,0.0,0.0,1.468896434,0.8128156651,-1.3274583340000001,0.0,0.0,-1.226139509,-0.2769029982,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.3562812704,0.9704326192,0.0,-1.172195575,0.0,0.2060542838,-1.6539085294,0.40108345,-1.879335528,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,3.801480584,-3.2694727319999997,0.0,0.0,0.0,0.1184208194,-1.1248632197,0.05328655383,0.0,0.0,0.0,0.0,-1.346278124,0.0
0,0_vs_0,2020-21,0.0,0.0,-0.3220419898,0.0,0.0,0.0,0.0,1.8840702156,0.22225158090000002,-1.3686176084000001,1.270674629,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.651962287,1.18086661,-1.7013175988999998,0.0,-0.6097341645,0.0,-0.8345030411,0.4327228847,0.0,1.110540547,0.0,0.0,0.0,0.0
1,0_vs_0,2018-19,0.0,0.0,2.154256949,-0.8515588104,5.320449392,0.0,-1.597216136,0.45410240019000003,0.0,-1.580928809,0.0,0.0,-2.6540114299999997,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-0.2342755847,2.0679951264,0.0,0.05649434992,0.0,0.0,-0.9542233429,0.0,1.230504869,2.299245726,2.558693571,3.517201191,-0.7850148873,0.0
0,0_vs_0,2018-19,0.0,0.0,0.21063867709999995,-0.06194154932,0.0,0.0,0.0,-0.7489958685,3.1679414236,0.9041574695,0.0,0.5796725415,-2.175364912,-0.03428146409,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,0.4148901176,0.0,-1.089283872,0.0,0.0,-1.4184240217,-0.28404372369999986,1.230504869,0.0,0.5292377145,0.0,0.0,0.0
3,0_vs_0,2018-19,0.0,0.0,2.154256949,1.6763216736,5.320449392,0.0,0.0,0.0,0.0,0.8767187630000001,0.1431979423,1.665030462,-1.3326755,0.0,-1.212015754,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,1.827230238,0.0,1.189121348,-1.293378178,0.0,2.1892982226199997,-0.9124675462,0.6475146192,1.533110779,0.0,0.0,0.0,-1.611277475
0,0_vs_0,2020-21,0.0,0.0,0.9003418272,0.0,0.0,0.0,0.5780372449,0.0,-0.9250485279,-0.312914129,-0.657391177,2.1775867518,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,-1.1568205594,0.0,0.7744203446,3.979587118,0.9765850071,-1.10388718686,0.05328655383,0.590890079,0.0,0.1163567183,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,-0.5597673852,-3.6788164922,0.0,0.0,0.0,0.0,-1.106704093,2.563384673,0.0,2.194636819,-1.8451535027,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,2.373754877,0.0,-1.212130555,0.0,4.452449375,0.0,0.38332268612000003,-1.9143051882000002,0.0,0.3662598601,0.0,-0.2476704038,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,-1.8990898192,0.0,0.0,0.0,-0.8282705305,0.0,-0.656590785,-0.312914129,0.0,2.1775867518,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.026905446,-2.139838529,1.278490602,-1.529764554,0.0,0.0,0.2525061285,2.1411410662,-1.122253883,2.194636819,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.9153655215,0.4148901176,0.0,-1.089283872,0.0,0.0,-0.84876234508,-1.2788732293,0.0,1.023384779,0.2930288511,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,2.154256949,0.0,5.320449392,-0.4800398696,-1.597216136,0.0,0.0,-0.02200294331,0.0,3.2934738471,-1.32133593,0.0,-1.212015754,-0.3624702958
0,0_vs_0,2020-21,0.0,0.0,-3.268096723,-0.8515588104,-2.085484891,0.0,0.9581185837,0.0,0.0,0.2556916575,2.941484319,2.753353532,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-0.01621621484,2.3121426706,0.0,-0.2266902759,-2.2176367186,0.0,-1.919024535,0.0,0.0,0.1697903533,0.987543846,0.0,0.0,-1.611277475
0,0_vs_0,2021-22,0.0,0.0,1.651962287,0.0,-1.14987052,-1.172195575,-0.4610963846,0.2060542838,-0.5261267698,-0.3859612485999999,0.0,0.0,0.0,0.0,0.0,0.0
2,0_vs_0,2021-22,0.0,0.0,0.0,0.4148901176,0.0,-1.089283872,0.0,2.438213622,-1.6643942268999998,0.44437892340000007,1.230504869,0.0,0.5292377145,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,2.82231889,0.0,-0.8583441332,0.0,0.0,0.0,-2.78104504544,-0.6145715409,0.01832957985,2.1775867518,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,0.9704326192,1.278490602,-1.172195575,0.0,0.2060542838,-0.22692840039999995,-1.0014568778,-1.122253883,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,1.6763216736,0.1604747476,0.0,0.0,0.0,0.0,1.0864454924000002,0.0,1.665030462,1.427153112,0.0,-1.5017081125999998,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,-0.8058270719999999,0.0,0.0,-2.175611871,2.674998443,0.9447248806,0.0,-0.2906957068,0.0,0.0,0.1154543525,-1.812712685,-0.4108766507
2,0_vs_0,2020-21,0.0,0.0,0.0,1.588904355,0.0,0.0,-1.293378178,0.0,-0.82151309788,0.209392787287,0.6475146192,1.263074309,3.783446486,0.0,0.0,0.0
1,0_vs_0,2018-19,0.0,0.0,4.2187327658,-0.6576877317,0.0,0.0,0.0,0.5065297017,0.16809480049999997,-0.7255860877,-0.0959669926,0.0,0.0,0.0,0.0,0.0
2,0_vs_0,2021-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9581185837,0.0,-0.7775047447,-0.3596364846999999,0.0,0.5125562898,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,4.330959986,0.0,0.0,0.0,0.0,0.6936939132,-0.35798655780000005,-1.7695413476000001,-0.0959669926,2.369365629,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.7683978684,0.0,0.6584670111,0.0,3.979587118,0.0,0.8261921624,-1.1533205637,0.0,1.665030462,0.0,0.0,0.0,-1.611277475
0,0_vs_0,2021-22,0.0,0.0,0.0,-1.5682950807,0.0,0.0,0.0,0.0,-2.146340842,0.7958779341,0.1383984546,1.462334067,-0.5170802925,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,4.905330146000001,1.7700717354,0.0,0.0,4.452449375,0.0,-2.9062731726999997,0.0,0.0,2.3826418350000003,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.732534442,-0.885230185,0.0,-0.2266902759,0.0,0.01563642169,0.3087880586,0.0,3.90288514,0.0,-0.9584490632,0.0,0.0,-0.1001731981
0,0_vs_0,2020-21,0.0,0.0,0.0,1.4464410881999998,0.0,0.0,0.0,0.3938211159,2.3458866784000003,-0.105183577,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,3.318608654,-0.6747219285,0.0,1.71823735,0.0,0.0,1.1669764615,0.0,1.270674629,1.5486496728999999,0.0,0.0,0.0,0.0
2,0_vs_0,2018-19,0.0,0.0,4.2187327658,0.0,0.0,0.0,0.0,2.438213622,0.588987186,0.0,-0.0959669926,2.2849136100000003,0.0,0.0,0.0,-0.1173579333
0,0_vs_0,2020-21,0.0,0.0,0.0,-1.8974171015999999,0.0,-0.7624166927,-1.485975778,0.0,-1.9255318630999998,-1.7506008186,-2.595494546,0.0,0.0,0.0,-1.812712685,0.0
0,0_vs_0,2021-22,0.0,0.0,0.22665388606,-0.7015390264,0.0,0.0,0.0,0.0,0.5014668423,0.6184393068,0.1845179508,2.369365629,0.0,-0.2851341179,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-2.068694151,0.20463924,0.0,0.0,-2.2293266492,5.027346473,0.8128156651,0.5133648968,0.0,0.0,0.1163567183,0.0,0.0,0.2155866071
0,0_vs_0,2020-21,0.0,0.0,0.0,-0.1502171059,0.0,0.0,0.0,0.5065297017,0.34325257706000006,0.0,0.0,0.3261766615,1.427153112,0.0,0.0,-0.14483245279
0,0_vs_0,2021-22,0.0,0.0,0.0,-2.139838529,0.0,-1.529764554,0.0,1.13518376,0.6646247229199999,0.0,0.6475146192,2.194636819,3.783446486,-0.2808790031,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,-0.5919039467,0.0,-0.3298747505,0.0,0.0,-1.473358956,-1.9255318630999998,-3.1855439251,-2.595494546,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,-2.486346373,0.9704326192,0.0,0.0,0.0,0.5905008681,-0.8058259050999999,-1.0014568778,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,2.373754877,0.0,0.0,-0.2266902759,4.452449375,0.4384659785,-2.1297458842,0.004616131483,0.0,1.80534818,0.0,-0.1418905942,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,1.026905446,0.0,0.0,0.0,0.0,0.0,-0.4356669959,-0.4300102647,-0.2906957068,2.1775867518,0.0,0.0,0.0,-0.4108766507
0,0_vs_0,2021-22,0.0,0.0,1.734141317,0.0,0.0,-1.172195575,0.0,0.2060542838,-0.08099537620000002,-1.215869057,-1.492911616,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,4.5698784524,0.0,0.0,0.0,3.979587118,0.0,-1.2985122953000001,1.3465396443,0.0,1.272101288,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,1.651962287,0.0,-0.8097927046,0.0,0.0,-1.405979849,-0.1260146841,0.7017559883,-1.349542594,0.663183834,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9581185837,0.0,-2.6829631332000003,-1.036224428,0.0,0.5125562898,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,3.801480584,-1.1790892978,-0.07087558705,1.1755223029000001,0.0,0.0,-0.22464974620000006,2.635669952,0.1475499158,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,-0.9877923649,0.9704326192,0.0,-0.1431203434,5.10991632,0.0,-3.8826594801,-0.5321352843,0.0,2.3601878755,0.0,0.0,0.0,0.0
1,0_vs_0,2018-19,0.0,0.0,4.2187327658,1.897252553,0.0,0.0,0.0,0.0,-0.9469737438000001,-1.4303696635,-0.0959669926,1.136982847,0.0,-1.115874591,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-0.2342755847,1.0139409106000001,0.0,0.684075913,0.0,0.0,-2.5568106252000002,1.7232024058000002,-1.599293863,0.0,2.558693571,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.734141317,-0.9329712737,1.760307971,-0.6914236331,0.0,0.0,0.5727119189,0.4611496664,-1.492911616,0.0,1.427153112,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,-0.6576877317,0.0,0.0,0.0,0.0,1.1669764615,0.07242920519999996,0.0,2.108397405,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,4.2187327658,0.0,0.0,0.0,0.0,1.584356975,0.588987186,0.912569385304,-0.0959669926,0.5796725415,0.0,-0.03428146409,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,-1.4651666560000003,1.491491182,1.152150799,-0.16944419749999995,0.0,0.0,0.0,2.635669952,-0.6513372505,1.980460557,-1.226139509,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,3.34701933,-2.6556990742,0.0,0.0,0.0,0.0,-0.8844389918000002,2.1411410662,0.0,2.194636819,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,2.9625377037000002,0.6166097383000001,5.320449392,1.1755223029000001,0.0,0.0,-0.07580970086,0.0,0.1431979423,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.9153655215,-1.198195711,0.0,0.0,-1.293378178,0.0,1.44495251742,-1.647584536,0.0,0.0,3.783446486,0.329891036,0.0,-0.2412563744
2,0_vs_0,2021-22,0.0,0.0,1.734141317,0.0,0.0,0.0,0.0,1.468896434,0.2698261579,-1.4873111923,1.230504869,0.0,1.427153112,-0.2769029982,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,-0.1082492371,1.491491182,0.0,0.684075913,0.0,-0.7489958685,-0.4093664401,0.0,-1.492911616,1.980460557,0.0,0.0,-1.812712685,0.0
0,0_vs_0,2021-22,0.0,0.0,0.6062994016,0.0,7.9235346280000005,-0.42354551968,0.0,0.0,-1.061603744,0.9041574695,0.8917181142,2.299245726,0.0,3.517201191,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.21063867709999995,-0.8748814437,0.0,0.0,0.0,-0.1653595235,3.1679414236,0.0,0.0,0.0,-2.175364912,1.1777491518,0.0,-1.805122266
3,0_vs_0,2021-22,0.0,0.0,1.734141317,-0.9262968818,1.760307971,0.0,0.0,0.0,0.6730983673,-1.0252457,-1.492911616,0.0,1.427153112,-3.0845099646000005,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,1.4654306584999999,0.0,0.0,0.03956845106,0.0,0.8789170311999999,0.74320332519,0.0,0.0,0.0,0.0,-1.091802002,0.0
0,0_vs_0,2018-19,0.0,0.0,1.651962287,-0.6576877317,-0.588352825,0.0,0.0,0.0,0.3285009148,0.6911458052999999,-0.3761625382,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,1.5102454769,1.491491182,0.0,0.4914463899,0.0,-0.7489958685,-0.9250485279,0.237538337,-0.657391177,1.980460557,-0.09943745638,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,2.9625377037000002,-0.0010481970999999257,5.320449392,0.0,0.0,0.0,-0.28576337206,0.0,0.0,0.0,0.0,0.0,0.0,-0.1001731981
0,0_vs_0,2021-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468896434,1.4519911460000001,-1.3274583340000001,0.026352150599999985,0.0,0.0,-0.2769029982,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,-0.3220419898,3.724482791,0.0,1.189121348,0.0,0.0,0.5238324951,-0.9124675462,1.270674629,1.136982847,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.9153655215,2.3329302041599997,0.0,0.0,-1.293378178,0.0,2.2577327732,-0.05267460891,0.6475146192,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,1.1739646487599997,0.0,0.0,0.0,0.0,0.6918739701199998,0.7958779341,0.01832957985,0.0,3.783446486,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,-0.5919039467,0.0,0.0,0.0,-1.485975778,1.063094481,-0.4093664401,2.9484691437039996,-2.595494546,0.0,0.0,0.0,-1.091802002,0.0
0,0_vs_0,2020-21,0.0,0.0,0.9153655215,0.0,0.0,0.5855156079999999,-1.293378178,-0.45748806399999997,0.7330592734999999,-0.8909254043,0.0,0.0,3.783446486,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.7683978684,0.0,0.0,0.0,3.979587118,2.110154668,-2.6158373533,1.3465396443,0.0,1.272101288,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,-0.6163654414,0.0,0.0,1.2173163219999998,0.0,4.292045886,1.4891610981999999,0.0,1.445213571,0.0,0.0,0.0,0.0
2,0_vs_0,2021-22,0.0,0.0,0.0,-1.064121332,0.0,-0.1431203434,-1.293378178,0.0,-0.03598208930000002,-0.5321352843,0.6475146192,1.780515334,3.783446486,0.6296338865,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,1.734141317,0.4148901176,1.760307971,0.0,0.0,2.438213622,-0.27063203654,-1.0743161154999998,0.0,1.012812322,1.427153112,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.734141317,1.18086661,1.760307971,0.0,0.0,0.0,0.2698261579,0.5379064617,-1.492911616,1.110540547,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.026905446,-0.885230185,0.0,-0.2266902759,0.0,0.0,0.02557772810000003,-1.032420543,-1.122253883,0.0,0.0,-0.1418905942,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,-2.6556990742,0.0,-1.092226161,0.0,0.0,1.513387068,2.1411410662,0.6475146192,0.0,4.0764753371,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,0.31240188420000015,0.0,0.0,4.010188229,0.0,-0.17797915470000003,1.7232024058000002,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,8.285381776000001,0.9704326192,0.0,-0.1431203434,0.0,0.0,-0.0967857337,-0.5321352843,-1.152358503,0.5796725415,0.0,0.1950698121,-1.346278124,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,0.0,0.0,0.0,0.9581185837,0.0,-0.19049883680000002,-1.0829467837,0.0,0.0,0.0,0.0,0.0,-0.5324327292
0,0_vs_0,2020-21,0.0,0.0,4.330959986,0.29956248760000004,0.0,0.0,0.0,0.0,2.5817990567000004,0.0,0.0,2.753353532,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,2.203179397,1.760307971,0.0,0.0,0.0,0.37021260629999997,0.9041574695,-1.492911616,0.0,1.427153112,3.8006306499999996,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,1.4654306584999999,0.0,0.0,0.0,0.0,-0.06843455058,-1.157544711,0.28925788379999995,1.462334067,3.3458433578999998,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,-2.486346373,0.0,0.0,-1.172195575,0.0,0.0,0.5597913610000002,-2.3939307388,0.0,1.359733597,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,-2.858402351,0.9704326192,-2.085484891,0.0,0.0,0.2060542838,0.9167703746,-1.2594803288,0.0,1.359733597,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,0.21063867709999995,0.0,0.0,0.0,0.0,0.0,3.1679414236,1.3037775657,0.0,1.263074309,-2.175364912,0.241371178,0.0,-0.04465925469
0,0_vs_0,2021-22,0.0,0.0,0.0,-1.198195711,0.0,-1.8151742421,0.0,1.260853738,-0.03598208930000002,0.0,-0.3582567354,0.0,4.5140784652,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,2.154256949,-1.2740531731,5.320449392,0.0,0.0,0.0,0.0,1.4891610981999999,0.1431979423,0.0,-1.3326755,0.0,-1.212015754,0.0
0,0_vs_0,2021-22,0.0,0.0,-0.5597673852,1.18086661,0.0,0.0,0.0,0.0,-3.061554699,1.5500159403,0.0,1.110540547,1.8342548323,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,-0.1122272202,0.0,0.0,0.0,0.0,0.0,-1.4040194544,-1.0445818056,0.1368522736,0.0,0.0,0.1709883229,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,-2.1311669847,-0.4067577462,-1.123750609,0.0,-0.1653595235,-1.31448344456,0.4927628994,0.0,0.0,0.0,0.0,0.0,0.0
3,0_vs_0,2020-21,0.0,0.0,0.0,-1.172198807,0.0,0.0,0.0,0.0,0.6431439664,2.0907316347830003,1.270674629,0.1697903533,-2.1075842967,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.734141317,0.0,0.0,0.0,0.0,1.468896434,0.2698261579,-2.0378436805,1.230504869,0.0,1.427153112,-0.2769029982,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.026905446,0.0,0.0,0.0,0.0,0.0,0.02557772810000003,-0.35127910709999993,0.0,1.665030462,-1.3326755,0.0,0.0,-0.5324327292
0,0_vs_0,2021-22,0.0,0.0,0.0,-0.7449333723,0.0,0.0,0.0,0.0,-1.7274630984,0.9041574695,-0.4513506188,2.299245726,-0.2991071525,5.0269860379999995,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,-0.5919039467,0.0,-0.3298747505,0.0,0.0,0.0,-1.9255318630999998,-0.6003734277999999,-1.122253883,1.359733597,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.734141317,-0.1502171059,1.760307971,-0.5980643535,0.0,0.0,0.5727119189,-1.271631106,-1.492911616,0.3261766615,1.427153112,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.5850480710000001,-1.2740531731,0.0,0.0,0.0,0.0,0.2525061285,0.07242920519999996,-0.2906957068,1.445213571,0.0,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,-1.172198807,1.278490602,0.0,0.0,0.4384659785,0.8279922986,1.424132334,-1.4129495898,1.80534818,-1.3326755,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.303190019,0.0,0.0,0.0,0.03956845106,0.0,-0.7878632552,0.4327228847,0.0,1.110540547,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,1.7828497919999995,-0.6576877317,1.152150799,0.0,0.0,0.5065297017,0.0,-0.400183894,-0.6513372505,0.0,0.0,0.0,-0.9100025587,0.0
0,0_vs_0,2020-21,0.0,0.0,0.7683978684,0.0,0.6584670111,0.0,0.0,0.0,0.9729488829,3.5102478373,0.590890079,0.1697903533,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.3771782819,-1.064121332,-1.877806164,-0.1431203434,0.0,0.0,-0.04219162965,-0.4484433274,0.0,1.780515334,0.7971674373000001,0.1950698121,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.6062994016,0.3645912468999999,7.9235346280000005,0.0,0.0,0.0,0.0,-0.7725187698,0.8917181142,3.751859263,-0.1976561843,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,1.734141317,-2.1311669847,1.760307971,-1.123750609,0.0,-0.1653595235,0.5727119189,0.4927628994,-1.492911616,0.0,1.427153112,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,-0.5597673852,0.1675436697,0.0,-0.002184882201,0.0,0.0,-1.106704093,0.0,0.0,1.940846353,1.8342548323,0.329891036,0.3201615095,0.0
0,0_vs_0,2020-21,0.0,0.0,4.330959986,-0.7449333723,0.0,0.05649434992,0.0,0.0,2.8719680367000002,-1.42856431331,-0.0959669926,2.299245726,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,1.588904355,0.0,0.0,0.0,0.0,-1.788979939,2.0243791357,0.0,1.263074309,0.7135400683000002,0.0,0.3201615095,0.0
0,0_vs_0,2021-22,0.0,0.0,0.46743849476,-2.1311669847,0.0,0.0,0.0,1.260853738,0.7699836333,2.0319768134,0.0,0.0,0.0,0.0,-0.3371130202,0.0
0,0_vs_0,2020-21,0.0,0.0,-0.9877923649,-2.1540519402,0.0,0.0,0.0,0.9765850071,-1.0408015449,0.9118709934,-0.4461845806,0.0,0.0,0.0,0.0,0.0
1,0_vs_0,2020-21,0.0,0.0,-0.1122272202,0.29956248760000004,2.499929555,0.0,0.0,0.0,0.0,0.2556916575,3.90288514,2.753353532,-0.9584490632,0.0,-0.308844998,0.0
0,0_vs_0,2018-19,0.0,0.0,0.0,1.6763216736,0.0,0.0,-1.381121459,0.0,1.5571613703,0.8767187630000001,3.90288514,1.665030462,0.1163567183,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,-0.5919039467,0.29956248760000004,0.0,0.0,0.0,0.0,-0.3838506396,0.2556916575,-1.492911616,2.753353532,0.0,0.0,-1.9944660116,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,1.897252553,0.0,-0.1431203434,-1.293378178,0.0,1.57614737499,-0.5321352843,-0.3582567354,2.3601878755,3.783446486,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.0,-1.198195711,0.3832158922,-1.8151742421,3.8042071304999996,-0.2921285405,-1.78866115338,1.539213914,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2018-19,0.0,0.0,-0.1122272202,0.0,0.0,-1.092226161,0.0,-0.7762326446,0.16809480049999997,-0.5238655333,0.0,0.0,0.0,0.7577643592,-0.7788690732,1.640850903
0,0_vs_0,2018-19,0.0,0.0,0.7683978684,0.7899521556000001,0.0,0.684075913,3.979587118,0.0,0.0,1.7232024058000002,3.532374398,0.0,0.0,0.0,0.0,0.0
2,0_vs_0,2018-19,0.0,0.0,0.0,1.6763216736,0.0,0.0,0.0,0.0,-3.5848881112,0.8767187630000001,-1.599293863,1.665030462,2.558693571,0.0,0.0,0.0
0,0_vs_0,2020-21,0.0,0.0,0.0,0.3645912468999999,1.760307971,0.0,0.0,0.0,1.5286389511599998,-1.5009414169,0.0,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,2021-22,0.0,0.0,0.9153655215,-2.139838529,0.0,-1.092226161,-1.293378178,0.0,-0.10441663988000002,2.1411410662,0.0,2.194636819,0.0,0.0,0.0,0.0
1,0_vs_0,2020-21,0.0,0.0,-0.9144246865000001,0.0,0.0,0.0,1.3372735048,0.0,0.0,-0.4300102647,0.0,2.1775867518,0.0,0.0,0.0,-0.4108766507
0,0_vs_0,2018-19,0.0,0.0,0.28809899690000024,-0.2238492857,-0.8156606143,0.0,0.0,0.0,0.0,-1.327897783,0.4850293202,0.0,0.0,0.0,0.0,0.0
