outcome,matchup_id,z_off_0,z_def_0,z_off_1,z_def_1,z_off_2,z_def_2,z_off_3,z_def_3,z_off_4,z_def_4,z_off_5,z_def_5,z_off_6,z_def_6,z_off_7,z_def_7
22,0_vs_0,0.0,0.0,-1.61,0.0,-1.54,2.75,0.0,0.0,0.0,0.45000000000000007,0.0,1.66,-1.95,0.0,1.33,0.06
0,0_vs_0,0.0,0.0,-0.25,0.0,0.92,0.49,0.0,0.0,3.8099999999999996,-0.9,0.0,1.66,0.0,0.0,-0.01,-0.09
0,0_vs_0,0.0,0.0,0.0,0.0,-2.98,3.0,0.0,0.0,3.23,0.53,0.0,1.0,0.29,0.0,0.0,-1.64
0,0_vs_0,0.0,0.0,-2.79,0.0,0.06,2.69,0.0,0.0,0.0,2.58,0.0,0.0,-0.51,0.0,-0.48,-0.45
0,0_vs_0,0.0,0.0,2.12,0.0,0.0,3.1100000000000003,0.0,0.0,4.7299999999999995,-0.73,0.0,0.0,0.0,-0.18,-0.05999999999999983,0.0
0,0_vs_0,0.0,0.0,-1.8599999999999999,-0.17,0.0,2.12,0.0,0.0,1.6,-0.62,-0.39,0.0,0.0,-0.18,0.0,-0.84
7,0_vs_0,0.0,0.0,0.0,1.25,1.39,0.41,0.0,0.0,4.6899999999999995,-1.11,0.0,0.0,1.97,0.0,-1.49,-0.7999999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,4.54,-2.49,-1.72,0.0,0.0,-1.11,-0.8,-0.29
0,0_vs_0,0.0,0.0,-0.73,0.0,-1.05,0.0,0.0,0.0,3.61,-1.16,0.23,0.0,0.0,0.0,1.11,1.57
4,0_vs_0,0.0,0.0,-1.52,1.3499999999999999,-0.1,1.78,0.0,0.0,2.93,0.07,0.0,0.02,0.0,0.0,-2.51,0.0
0,0_vs_0,0.0,0.0,-0.81,0.73,-1.28,0.0,0.0,0.0,0.0,-0.97,0.0,0.56,0.54,0.0,-0.9800000000000001,-1.07
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.4,-3.17,0.0,0.31,0.26,0.0,0.91,0.039999999999999925
0,0_vs_0,0.0,0.0,0.0,0.0,-1.58,3.0,0.0,0.0,-0.01,0.16,0.0,0.0,0.0,1.92,-2.2399999999999998,1.04
0,0_vs_0,0.0,0.0,0.0,0.5,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.43,-1.42,-1.38,-0.9899999999999999,-0.15
7,0_vs_0,0.0,0.0,-0.71,0.0,1.05,2.96,0.0,0.0,1.6,-1.23,-1.94,0.8300000000000001,0.0,0.0,-0.07,-0.67
0,0_vs_0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,7.539999999999999,-0.44,0.0,0.0,-0.47,-0.47,-1.3299999999999998,-0.6400000000000001
0,0_vs_0,0.0,0.0,0.83,0.0,0.0,0.67,0.0,0.0,5.27,-2.99,0.0,0.0,-0.47,0.0,-1.3299999999999998,-1.18
0,0_vs_0,0.0,0.0,0.0,0.0,-0.1,1.43,0.0,0.0,6.04,-0.51,-0.16,0.0,0.0,0.08,1.81,-1.36
0,0_vs_0,0.0,0.0,0.07,0.0,0.65,1.43,0.0,0.0,0.0,-0.51,-0.64,0.0,2.18,0.08,1.11,-0.17
0,0_vs_0,0.0,0.0,0.0,0.0,0.92,0.33,0.0,0.0,2.07,-1.45,0.0,0.0,0.0,-0.21,0.52,-1.17
0,0_vs_0,0.0,0.0,-1.61,0.73,-1.54,0.43,0.0,0.0,0.8,-0.91,0.0,0.0,-1.7,0.0,1.73,0.5999999999999999
18,0_vs_0,0.0,0.0,-2.94,-1.13,0.0,1.43,0.0,0.0,-0.28,0.0,-1.25,0.0,0.0,-0.62,-0.06,-1.36
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,3.19,0.0,0.0,0.4,1.4500000000000002,-1.65,0.0,0.0,0.0,0.91,1.18
0,0_vs_0,0.0,0.0,-1.26,-0.59,0.0,0.0,0.0,0.0,0.0,0.14,-1.54,3.91,0.0,0.0,-0.07,0.04
0,0_vs_0,0.0,0.0,-0.23,-0.03,0.0,1.4,0.0,0.0,3.81,-1.32,0.08,-0.52,0.06,0.0,-2.31,0.36
0,0_vs_0,0.0,0.0,0.0,0.0,0.51,0.46,0.0,0.0,0.0,-0.62,-1.81,0.59,-0.57,0.0,0.49000000000000005,1.99
10,0_vs_0,0.0,0.0,-1.27,-0.25,-0.88,1.77,0.0,0.0,3.02,0.0,0.4,0.0,0.29,0.0,0.0,1.13
11,0_vs_0,0.0,0.0,1.52,0.0,0.0,0.41,0.0,0.0,0.51,-0.92,-0.03,0.0,0.0,0.0,1.33,-1.1300000000000001
0,0_vs_0,0.0,0.0,-0.39,-0.7,0.0,0.0,0.0,0.0,4.42,0.0,-1.93,3.49,0.54,0.0,0.63,1.2400000000000002
0,0_vs_0,0.0,0.0,-0.28,0.09,2.9099999999999997,0.0,0.0,0.0,0.0,-1.16,-0.64,0.0,0.19,0.0,0.0,2.33
0,0_vs_0,0.0,0.0,0.46,0.0,0.0,0.67,0.0,0.0,4.62,-1.98,0.4,0.0,0.0,0.0,-0.07,-1.01
0,0_vs_0,0.0,0.0,0.0,0.0,2.9099999999999997,0.74,0.0,0.0,8.36,-1.85,-0.64,0.0,0.0,0.0,0.0,-0.06000000000000005
0,0_vs_0,0.0,0.0,0.4,0.0,6.79,-0.87,0.0,0.0,2.74,-2.49,0.0,0.0,0.0,-1.11,-0.4,-0.29
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,-0.92,0.0,0.04,0.29,0.0,0.98,-1.28
8,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,-0.43,1.27,-3.07,-1.91,0.0,-0.06999999999999995
0,0_vs_0,0.0,0.0,0.0,0.0,-0.82,0.0,0.0,0.0,4.63,0.15000000000000002,0.0,0.0,0.0,0.0,0.07,2.6
8,0_vs_0,0.0,0.0,0.0,-0.84,0.0,3.0,0.0,0.0,-0.28,0.53,-2.36,0.0,0.0,1.92,0.94,-0.43
0,0_vs_0,0.0,0.0,-0.81,0.0,1.05,1.99,0.0,0.0,4.62,-0.38,0.0,0.0,0.0,-2.17,0.0,0.0
0,0_vs_0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,-1.04,0.0,-0.39,0.54,0.0,3.8899999999999997,-1.56
2,0_vs_0,0.0,0.0,0.0,0.31,-1.3,1.22,0.0,0.0,4.54,-1.01,0.0,0.0,0.0,0.0,-0.8,-0.84
5,0_vs_0,0.0,0.0,-1.52,0.0,-0.1,0.0,0.0,0.0,0.0,0.77,-0.16,2.87,-1.02,0.0,1.81,1.81
0,0_vs_0,0.0,0.0,0.0,0.82,1.19,3.1100000000000003,0.0,0.0,5.95,-0.73,0.0,0.0,0.0,0.0,0.21999999999999997,0.0
26,0_vs_0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.3099999999999996,0.6900000000000001,-2.36,0.0,0.0,1.92,-0.07,1.47
0,0_vs_0,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,-0.11,0.0,0.0,1.98,0.0,-0.54,0.43000000000000005,1.9000000000000001
0,0_vs_0,0.0,0.0,0.0,0.0,0.92,1.4,0.0,0.0,2.07,-0.48,0.0,0.0,-1.18,0.0,0.13,1.7599999999999998
11,0_vs_0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,-2.49,0.0,0.0,0.26,-0.37,-0.9899999999999999,0.10999999999999999
2,0_vs_0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,4.6899999999999995,-0.48,0.0,0.9,1.42,0.0,0.0,1.7599999999999998
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,1.37,-2.99,-1.18,1.13,0.0,0.0,-0.37,0.0
21,0_vs_0,0.0,0.0,0.0,0.51,0.92,3.54,0.0,0.0,0.0,-0.6,-5.66,0.0,0.0,0.0,0.6799999999999999,1.2
11,0_vs_0,0.0,0.0,0.0,-0.25,0.0,0.46,0.0,0.0,3.92,-0.62,-1.28,-1.24,-0.55,0.0,-0.98,0.22
0,0_vs_0,0.0,0.0,0.15,1.13,0.0,0.0,0.0,0.0,4.54,0.0,-1.72,1.07,0.0,0.08,-1.08,-1.36
0,0_vs_0,0.0,0.0,-0.96,0.0,1.39,3.0,0.0,0.0,0.0,0.53,-0.92,1.0,0.0,0.0,-1.9000000000000001,1.64
0,0_vs_0,0.0,0.0,0.0,0.82,0.0,3.1100000000000003,0.0,0.0,0.82,-0.73,-0.51,0.0,0.86,0.0,1.28,0.0
0,0_vs_0,0.0,0.0,0.0,-0.84,-1.51,3.0,0.0,0.0,7.76,0.53,0.0,0.0,0.0,3.3,-0.99,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18,-0.32,-0.18,0.73,0.0,0.77,-0.39,1.2
0,0_vs_0,0.0,0.0,-2.21,0.73,6.79,0.43,0.0,0.0,2.74,-0.97,0.0,0.0,0.0,0.0,-0.4,-1.07
0,0_vs_0,0.0,0.0,0.0,1.62,0.0,2.18,0.0,0.0,0.0,-1.31,-1.28,0.0,1.42,0.0,0.96,-0.31000000000000005
0,0_vs_0,0.0,0.0,0.0,-0.84,0.0,0.0,0.0,0.0,2.26,0.6900000000000001,0.39,0.61,0.0,0.0,-0.69,0.0
16,0_vs_0,0.0,0.0,-0.39,0.73,0.0,0.67,0.0,0.0,4.42,-1.98,-1.93,0.0,0.0,-0.48,-0.62,-1.05
5,0_vs_0,0.0,0.0,1.52,0.0,0.0,0.99,0.0,0.0,5.67,-0.11,0.9199999999999999,0.0,0.0,-0.48,-0.39,-0.79
0,0_vs_0,0.0,0.0,-0.71,0.0,0.0,1.4,0.0,0.0,3.02,-1.32,0.61,0.0,0.0,0.0,-0.07,2.6599999999999997
2,0_vs_0,0.0,0.0,0.0,0.0,-1.58,0.03,0.0,0.0,0.0,2.13,0.8,0.0,0.0,0.22,-1.88,-0.5
3,0_vs_0,0.0,0.0,0.0,0.0,-0.67,-0.87,0.0,0.0,4.27,-2.49,0.0,0.96,0.0,0.0,-1.39,2.26
0,0_vs_0,0.0,0.0,0.0,0.0,-1.58,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.66,-0.62,-2.1,-0.4
0,0_vs_0,0.0,0.0,0.0,0.82,-1.5,2.12,0.0,0.0,-0.54,-0.62,0.0,0.0,0.0,-0.48,-0.13000000000000012,0.1
1,0_vs_0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,1.6,-1.8,-1.94,0.0,0.29,0.0,-0.07,2.6599999999999997
0,0_vs_0,0.0,0.0,0.0,0.01,1.05,1.31,0.0,0.0,1.6,-0.62,0.61,0.0,0.0,0.0,-0.07,1.99
0,0_vs_0,0.0,0.0,0.0,-1.13,0.0,0.0,0.0,0.0,0.55,-1.16,-1.28,0.51,-0.38,-0.47,0.96,0.7
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.55,-0.62,-1.28,0.0,-0.38,0.0,0.96,1.99
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.4,-0.22,0.0,-0.07,0.26,-2.17,-1.16,-1.07
11,0_vs_0,0.0,0.0,-1.88,-0.84,0.91,3.0,0.0,0.0,0.0,0.53,0.0,1.0,0.0,0.0,1.11,-1.21
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18,-1.8,1.4,0.0,0.0,0.0,1.72,1.7599999999999998
4,0_vs_0,0.0,0.0,0.0,0.0,0.63,1.43,0.0,0.0,0.0,-0.61,0.0,0.0,0.26,0.08,-0.9899999999999999,-0.4
0,0_vs_0,0.0,0.0,0.0,-0.03,1.39,1.4,0.0,0.0,3.92,-1.8,0.0,0.0,1.97,0.0,-0.98,3.35
21,0_vs_0,0.0,0.0,-1.08,-0.76,0.0,1.78,0.0,0.0,4.63,-0.31,0.0,0.0,0.0,0.0,0.07,0.0
0,0_vs_0,0.0,0.0,-3.78,0.18,0.0,1.31,0.0,0.0,1.6,-1.25,0.4,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,-0.11,0.0,0.0,1.98,0.0,-0.54,0.43000000000000005,1.9000000000000001
0,0_vs_0,0.0,0.0,0.0,-0.03,1.39,1.4,0.0,0.0,4.6899999999999995,-0.48,0.0,0.0,0.0,0.0,-0.98,-0.6900000000000001
0,0_vs_0,0.0,0.0,-1.72,0.0,-0.88,0.0,0.0,0.0,3.02,0.0,0.4,2.06,0.0,-0.5900000000000001,-0.07,0.5599999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.0,-1.38,-1.65,1.0,-2.28,-2.63,-1.16,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,2.83,0.51,0.0,0.64,0.0,0.0,0.89,1.81
0,0_vs_0,0.0,0.0,0.0,0.0,0.13,1.99,0.0,0.0,2.83,-1.5999999999999999,0.0,0.0,0.0,0.0,1.09,-2.74
0,0_vs_0,0.0,0.0,-1.25,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,0.51,-1.29,-0.47,0.96,-0.69
0,0_vs_0,0.0,0.0,0.83,0.0,0.0,0.67,0.0,0.0,0.0,-2.99,-0.41,1.13,-0.77,0.0,-1.3299999999999998,-0.34
6,0_vs_0,0.0,0.0,-2.12,0.0,0.51,0.0,0.0,0.0,0.0,-2.49,0.0,0.83,0.64,-1.11,-0.81,2.26
0,0_vs_0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,5.35,-1.31,0.0,0.83,-0.57,0.81,0.55,0.01999999999999999
8,0_vs_0,0.0,0.0,-1.26,0.0,0.0,1.5,0.0,0.0,3.02,-2.99,0.4,0.0,0.0,0.0,-0.07,-1.18
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,-1.44,0.0,-0.97,0.04,1.72,-1.1300000000000001
30,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,3.56,-0.62,-1.72,0.0,-1.69,0.0,-0.8,1.13
0,0_vs_0,0.0,0.0,0.0,0.0,0.51,2.69,0.0,0.0,5.35,1.03,0.0,0.0,-0.57,0.0,0.55,0.35
0,0_vs_0,0.0,0.0,0.0,0.0,0.13,3.54,0.0,0.0,2.83,0.0,1.46,0.0,0.0,0.94,0.89,2.46
0,0_vs_0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,2.1,-0.91,-0.47,0.56,0.0,0.46,0.2,-1.58
2,0_vs_0,0.0,0.0,0.0,0.0,0.92,1.89,0.0,0.0,0.0,0.7999999999999999,-0.6,0.0,-1.18,0.0,0.6799999999999999,0.26
22,0_vs_0,0.0,0.0,0.15,1.13,0.0,1.43,0.0,0.0,4.54,0.0,-1.72,0.0,0.0,0.08,-1.08,-1.53
8,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.54,3.3,3.8899999999999997,1.04
0,0_vs_0,0.0,0.0,0.0,-0.09,0.51,0.0,0.0,0.0,3.25,-0.32999999999999996,0.0,1.98,-0.57,-0.98,-0.81,0.0
0,0_vs_0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,4.31,0.0,-1.65,2.79,-1.42,0.0,-0.8,0.31999999999999995
0,0_vs_0,0.0,0.0,0.0,0.0,-0.38,1.73,0.0,0.0,0.73,0.0,1.46,0.0,0.0,0.59,1.09,-2.7199999999999998
0,0_vs_0,0.0,0.0,-1.59,-1.0399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,2.89,-1.03,0.0,1.73,-0.6400000000000001
16,0_vs_0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,6.18,-0.48,-2.04,-0.52,0.0,0.0,0.0,2.6599999999999997
0,0_vs_0,0.0,0.0,0.0,-1.13,0.0,0.0,0.0,0.0,0.0,-1.16,-4.22,2.89,-2.28,-0.47,-1.9,-1.35
0,0_vs_0,0.0,0.0,-1.29,0.0,0.0,0.0,0.0,0.0,5.67,-3.17,0.0,0.31,-0.97,0.0,1.33,0.029999999999999916
0,0_vs_0,0.0,0.0,2.12,0.09,0.0,0.0,0.0,0.0,7.0,-1.16,0.0,0.0,0.0,0.0,-1.13,2.33
0,0_vs_0,0.0,0.0,0.0,-0.7,0.63,0.0,0.0,0.0,0.4,-0.85,0.0,0.0,0.26,-1.12,-1.73,-1.07
2,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,7.539999999999999,-2.99,0.0,0.0,-0.47,0.0,-0.05999999999999983,-0.84
0,0_vs_0,0.0,0.0,0.0,-0.59,0.51,0.0,0.0,0.0,3.25,-0.32999999999999996,0.0,0.0,-0.57,0.0,0.49000000000000005,2.6
0,0_vs_0,0.0,0.0,-0.81,0.0,-1.28,0.0,0.0,0.0,3.88,-1.5999999999999999,0.0,0.51,0.54,-0.47,0.63,-1.35
29,0_vs_0,0.0,0.0,0.0,0.14,0.13,0.0,0.0,0.0,2.83,0.77,1.46,-0.02,0.0,0.0,0.2,1.81
17,0_vs_0,0.0,0.0,0.0,1.85,0.0,1.36,0.0,0.0,0.8,-1.5499999999999998,-1.51,0.0,0.0,0.0,1.33,0.0
0,0_vs_0,0.0,0.0,-1.25,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,0.51,-1.29,-0.47,0.96,-0.69
0,0_vs_0,0.0,0.0,0.0,0.0,-1.28,1.99,0.0,0.0,-0.01,-0.44,0.0,2.89,0.0,-0.47,-1.8800000000000001,-1.35
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,5.24,-2.49,-0.51,1.0,0.0,0.0,0.99,-0.29
0,0_vs_0,0.0,0.0,0.0,0.0,-0.52,0.0,0.0,0.0,3.44,0.0,0.0,1.98,0.0,-0.54,1.11,1.9000000000000001
0,0_vs_0,0.0,0.0,0.0,0.0,1.39,1.31,0.0,0.0,4.6899999999999995,-0.62,0.0,-1.24,-0.55,0.0,0.0,1.13
0,0_vs_0,0.0,0.0,0.0,0.6799999999999999,-1.22,0.0,0.0,0.0,2.01,0.0,0.0,0.63,0.6400000000000001,-0.7,-1.64,-0.23
0,0_vs_0,0.0,0.0,0.0,1.3199999999999998,0.0,3.1100000000000003,0.0,0.0,4.62,0.0,0.61,0.0,0.0,-0.48,-0.07,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,-1.22,1.73,0.0,0.0,2.5199999999999996,0.15000000000000002,0.0,0.0,0.6400000000000001,0.0,0.0,0.74
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,3.1100000000000003,0.0,0.0,0.0,-0.73,-1.93,0.0,-0.86,0.0,0.62,-0.84
0,0_vs_0,0.0,0.0,0.15,0.0,0.0,1.43,0.0,0.0,0.98,-0.61,-1.72,1.07,-1.69,0.0,-1.08,-0.23
0,0_vs_0,0.0,0.0,0.0,0.0,-0.67,0.0,0.0,0.0,4.27,-0.040000000000000036,0.0,2.55,0.0,0.0,-1.39,0.79
0,0_vs_0,0.0,0.0,0.22999999999999998,0.0,0.0,2.96,0.0,0.0,6.18,-1.94,0.0,0.0,0.0,0.04,1.72,0.039999999999999925
16,0_vs_0,0.0,0.0,-1.52,-0.94,0.0,1.78,0.0,0.0,3.39,0.07,0.0,0.13,-3.13,0.0,1.81,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.51,0.74,0.0,0.0,5.35,-0.66,0.0,0.0,-0.57,0.0,-0.75,-0.51
0,0_vs_0,0.0,0.0,0.0,-0.7,0.0,1.99,0.0,0.0,2.18,0.0,0.0,-0.26,0.0,-1.12,1.27,0.7
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,3.59,-2.01,-3.86,0.0,0.0,-1.38,0.94,-0.01
0,0_vs_0,0.0,0.0,2.12,0.0,0.0,1.22,0.0,0.0,4.7299999999999995,-1.85,-1.94,0.0,0.0,0.0,-1.13,0.29
0,0_vs_0,0.0,0.0,0.0,-0.85,0.0,0.0,0.0,0.0,3.92,-0.38,-1.28,0.13,1.97,0.0,-2.29,0.0
0,0_vs_2,0.0,0.0,0.0,-0.5900000000000001,0.92,1.78,0.0,0.0,2.07,0.0,0.0,1.43,0.0,-1.38,1.2200000000000002,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,4.42,-0.6,-4.25,0.73,0.0,0.94,1.52,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,4.159999999999999,-1.38,0.0,0.0,2.18,-1.52,-0.8799999999999999,1.9699999999999998
3,0_vs_0,0.0,0.0,-0.06,-0.25,-0.19,1.31,0.0,0.0,0.0,0.0,0.0,0.0,-2.9,0.0,-3.33,1.3499999999999999
0,0_vs_0,0.0,0.0,-1.98,0.0,1.05,3.54,0.0,0.0,3.02,-0.32,0.0,0.73,0.0,0.0,-0.07,1.2
0,0_vs_0,0.0,0.0,0.0,-0.5,0.0,1.22,0.0,0.0,4.42,-0.66,0.0,0.0,0.0,0.0,3.8899999999999997,0.29
17,0_vs_0,0.0,0.0,-0.39,0.0,0.0,1.43,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,-0.7,3.8899999999999997,-1.36
6,0_vs_0,0.0,0.0,0.0,-0.6799999999999999,0.0,0.0,0.0,0.0,0.0,-0.47,-0.51,1.93,-2.04,0.0,1.73,0.04
7,0_vs_0,0.0,0.0,0.0,1.45,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.26,-1.38,0.91,-0.15
0,0_vs_0,0.0,0.0,0.0,0.0,-1.22,0.49,0.0,0.0,2.5199999999999996,0.45000000000000007,0.0,0.0,0.93,0.0,-1.64,-0.09
0,0_vs_0,0.0,0.0,0.0,-0.7,0.63,0.0,0.0,0.0,0.4,-0.22,0.25,-0.07,-1.42,-1.12,0.17,-1.07
0,0_vs_0,0.0,0.0,-1.83,1.76,5.15,0.0,0.0,0.0,2.37,0.07,0.0,0.02,0.0,0.0,0.0,0.0
0,0_vs_0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,4.7299999999999995,-1.6400000000000001,0.0,0.24,0.0,0.0,-1.13,-0.22000000000000008
0,0_vs_0,0.0,0.0,-0.6799999999999999,0.82,1.05,3.1100000000000003,0.0,0.0,1.6,-0.62,-0.39,0.0,0.0,0.0,0.0,0.26
0,0_vs_0,0.0,0.0,-1.27,0.0,-0.88,1.77,0.0,0.0,3.02,0.0,0.0,-1.24,0.29,0.0,-0.07,1.13
0,0_vs_0,0.0,0.0,2.95,0.6499999999999999,0.0,2.12,0.0,0.0,5.27,-0.62,0.0,0.0,0.0,0.0,-2.74,-0.84
0,0_vs_0,0.0,0.0,0.0,-1.13,0.0,0.0,0.0,0.0,0.0,-0.44,-0.44,0.0,-1.29,-0.47,0.47,-0.69
0,0_vs_0,0.0,0.0,0.0,0.0,-1.3,1.41,0.0,0.0,4.54,-0.36,0.0,0.0,0.0,0.040000000000000036,-0.8,0.18
29,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,5.27,-1.98,0.0,0.0,-1.24,0.0,0.8700000000000001,-0.17
0,0_vs_0,0.0,0.0,0.0,-0.7,-0.18,1.99,0.0,0.0,2.18,-0.22,0.0,-0.26,0.0,-1.12,0.19999999999999996,0.0
0,0_vs_0,0.0,0.0,-1.21,0.0,0.06,0.0,0.0,0.0,0.55,0.0,0.0,0.53,-0.51,-0.7,1.07,-1.59
0,0_vs_0,0.0,0.0,0.0,-0.36,0.0,0.0,0.0,0.0,3.02,0.0,0.61,0.0,0.29,-1.9,-0.07,0.7
0,0_vs_0,0.0,0.0,-1.29,-0.25,0.0,1.77,0.0,0.0,5.67,-0.62,-0.18,0.0,0.0,0.0,-0.39,0.22
0,0_vs_0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,2.56,0.14,0.0,0.0,0.0,-0.54,0.47,0.78
0,0_vs_0,0.0,0.0,0.0,0.0,2.9099999999999997,1.43,0.0,0.0,8.36,-0.51,0.0,0.0,0.19,0.08,0.0,-1.36
0,0_vs_0,0.0,0.0,-0.25,0.0,0.92,0.0,0.0,0.0,1.8,-0.73,-0.6,1.35,0.0,0.0,0.69,-0.58
0,0_vs_0,0.0,0.0,-2.99,0.0,-0.88,0.0,0.0,0.0,3.02,0.0,0.0,1.25,0.29,0.04,0.0,-0.7999999999999999
4,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.54,1.38,3.8899999999999997,1.21
0,0_vs_0,0.0,0.0,0.0,0.82,-1.22,0.0,0.0,0.0,2.5199999999999996,0.0,0.0,1.35,-0.29,-0.6599999999999999,-1.64,-1.05
0,0_vs_0,0.0,0.0,0.0,-0.03,0.03,1.4,0.0,0.0,5.24,-1.32,0.0,0.0,0.0,0.0,0.99,2.3
0,0_vs_0,0.0,0.0,0.0,0.0,-2.98,0.0,0.0,0.0,3.23,0.53,0.0,0.61,0.29,0.0,0.0,-1.64
14,0_vs_0,0.0,0.0,-1.98,0.0,0.92,2.69,0.0,0.0,2.07,2.58,-0.6,0.35,0.0,0.0,0.39,0.05
19,0_vs_0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,2.56,0.14,0.0,0.0,0.0,-0.54,0.47,2.6
3,0_vs_0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.8,-0.44,-0.43,0.51,-3.07,-0.47,0.0,-1.35
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,2.38,0.08,0.0,0.06,0.0,-1.52,0.26
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,-1.5999999999999999,0.0,2.89,-1.42,-0.47,0.91,-1.35
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,-0.16,-3.34,0.0,0.0,0.77,1.88,1.7000000000000002
0,0_vs_0,0.0,0.0,1.52,0.0,0.0,2.12,0.0,0.0,5.67,-0.73,1.43,0.0,0.0,-0.48,1.33,0.26
0,0_vs_0,0.0,0.0,-1.34,0.0,0.0,0.41,0.0,0.0,4.58,0.0,0.25,1.21,0.0,0.04,-0.33,-0.02
0,0_vs_0,0.0,0.0,-0.73,-0.7,-1.05,1.99,0.0,0.0,3.61,0.0,0.0,-0.26,0.0,-0.77,1.69,0.7
0,0_vs_0,0.0,0.0,-1.72,1.5,-0.88,1.41,0.0,0.0,3.02,-0.36,0.4,0.0,0.0,1.35,-0.07,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,1.43,-1.65,0.83,1.97,0.81,-1.93,0.01999999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,1.05,2.18,0.0,0.0,4.62,-0.78,-1.94,0.0,0.0,0.0,-0.07,1.49
0,0_vs_0,0.0,0.0,0.0,0.0,-0.82,0.67,0.0,0.0,3.81,-1.01,0.0,0.0,0.06,0.0,-3.5,-1.01
0,0_vs_0,0.0,0.0,0.83,0.0,0.0,0.67,0.0,0.0,5.27,-2.99,0.0,0.0,-0.47,0.0,-1.3299999999999998,-1.18
5,0_vs_0,0.0,0.0,0.4,-0.84,0.0,3.0,0.0,0.0,2.37,0.53,-3.51,0.0,0.0,0.0,1.5,1.04
0,0_vs_0,0.0,0.0,-0.96,0.0,1.39,0.41,0.0,0.0,4.6899999999999995,-2.0300000000000002,0.0,0.0,0.0,0.0,-1.49,-0.7999999999999999
