game_id,event_num,home_player_1_id,home_player_2_id,home_player_3_id,home_player_4_id,home_player_5_id,away_player_1_id,away_player_2_id,away_player_3_id,away_player_4_id,away_player_5_id,offensive_team_id,defensive_team_id,score,score_margin,home_archetype_lineup,away_archetype_lineup,offensive_supercluster,defensive_supercluster
0022400798,633,1630175,1630532,1631094,1641710,1641783,1628379,1629634,1630217,1630583,1642377,1610612753.0,1610612763,,,1_1_1_1_2,0_1_2_2_2,0,0
0022400563,59,202696,203897,1630172,1630581,1641763,203991,1630249,1630700,1630811,1631223,1610612741.0,1610612737,,,0_1_1_2_2,0_1_1_2_2,0,0
0022400753,297,201145,1628415,1630224,1630256,1641708,1630193,1630534,1630567,1641711,1642367,1610612745.0,1610612761,32 - 34,2,0_1_2_2_2,1_1_2_2_2,0,0
0022400280,388,202681,203915,1629023,1629655,1630702,203991,1629027,1629631,1630552,1630700,1610612742.0,1610612737,,,0_1_1_2_2,0_1_1_1_2,0,0
0022401081,564,1628378,1628386,1629636,1629731,1630241,201935,203992,1627732,1627884,1629599,1610612746.0,1610612739,108 - 116,8,0_1_1_2_2,1_1_2_2_2,0,0
0022401052,429,1627936,1628983,1630198,1631096,1631119,201942,1627734,1631099,1631222,1642269,1610612760.0,1610612758,,,1_1_2_2_2,0_1_2_2_2,0,0
0022400288,296,1626167,1629650,1630169,1631097,1631245,1629014,1629028,1630166,1630703,1631101,1610612754.0,1610612757,52 - 47,-5,0_0_1_1_2,0_1_1_1_1,0,0
0022401087,371,1629628,1630567,1642266,1642347,1642367,1629022,1630215,1630542,1641737,1641741,1610612761.0,1610612755,72 - 53,-19,1_1_1_2_2,0_1_2_2_2,0,0
0022401081,110,1628386,1629631,1629636,1629731,1630241,201587,201935,203992,1627826,1627884,1610612746.0,1610612739,,,0_1_2_2_2,0_1_2_2_2,0,0
0022400865,375,202681,203915,203939,203957,1631108,201572,203081,203507,1627752,1628398,1610612742.0,1610612749,,,1_1_1_2_2,0_1_2_2_2,0,0
0022401091,133,1628371,1629048,1630532,1631216,1641710,201587,201935,203992,1627884,1629234,1610612746.0,1610612753,,,0_1_1_2_2,0_1_2_2_2,0,0
0022400131,602,201142,1626145,1626164,1626220,1642345,201935,1626181,1627884,1629611,1630539,1610612746.0,1610612756,108 - 107,-1,0_1_1_1_2,0_1_1_2_2,0,0
0022400419,584,1628404,1628969,1628973,1629013,1630540,202709,1629048,1630591,1641710,1641783,1610612753.0,1610612752,,,1_1_2_2_2,0_1_1_2_2,0,0
0022400826,476,1627936,1628983,1630598,1631114,1631119,204060,1629638,1630162,1630568,1641740,1610612750.0,1610612760,80 - 98,18,1_1_1_2_2,1_1_2_2_2,0,0
0022401091,38,202709,203484,1628976,1630532,1631094,201935,202695,1626181,1627739,1627826,1610612746.0,1610612753,,,0_1_1_2_2,0_1_1_1_2,0,0
0022400676,470,1627832,1629111,1630256,1631106,1641708,1629634,1630217,1630583,1630590,1641713,1610612745.0,1610612763,,,0_0_1_2_2,0_1_1_2_2,0,0
0022400678,222,1629014,1630166,1630625,1631200,1641739,203484,203914,1628371,1628976,1641710,1610612753.0,1610612757,,,1_1_2_2_2,0_1_2_2_2,0,0
0022401085,9,203994,1628970,1629006,1629610,1642354,203482,1628971,1630631,1641810,1642274,1610612740.0,1610612766,2 - 2,TIE,0_1_2_2_2,0_1_2_2_2,0,0
0022400917,69,201572,203081,203507,1627752,1631260,203484,1628976,1630175,1630532,1631094,1610612749.0,1610612753,,,0_1_2_2_2,0_1_1_1_2,0,0
0022400486,283,203991,1629027,1629631,1629726,1630700,201935,202695,1627826,1629599,1629611,1610612746.0,1610612737,,,0_1_1_2_2,0_1_1_2_2,0,0
0022400973,310,101108,1629640,1630170,1631104,1631110,203468,203482,1630526,1630631,1631255,1610612740.0,1610612759,49 - 54,5,0_1_1_2_2,0_1_1_2_2,0,0
0022401074,254,201942,203897,1626168,1627734,1631099,202709,203484,1628976,1630532,1631094,1610612753.0,1610612758,35 - 54,19,0_1_1_2_2,0_1_1_2_2,0,0
0022400109,289,203500,1627832,1630224,1630578,1631095,203084,1628380,1631104,1631110,1641705,1610612759.0,1610612745,,,0_0_1_1_2,0_0_1_2_2,0,0
0022400568,314,201566,201599,1627750,1631128,1631212,1627832,1628415,1630224,1630578,1641708,1610612743.0,1610612745,,,0_1_1_2_2,0_0_1_1_2,0,0
0022400054,552,1627751,1630534,1630558,1630567,1642367,1626167,1627783,1629614,1630169,1631097,1610612754.0,1610612761,90 - 100,10,0_1_1_2_2,0_0_1_1_2,0,0
0022400221,70,1627742,1629750,1630526,1630527,1642274,1628983,1629652,1630198,1630598,1631114,1610612760.0,1610612740,,,0_1_2_2_2,1_1_2_2_2,0,0
0022400755,421,1628386,1629636,1630596,1631247,1641854,1629638,1629675,1630162,1641740,1642265,1610612750.0,1610612739,,,0_0_1_2_2,1_1_2_2_2,0,0
0022400741,418,1628415,1630224,1630578,1641708,1641715,202681,203076,203957,1630230,1631108,1610612742.0,1610612745,,,0_0_1_2_2,0_1_1_2_2,0,0
0022401051,257,1629014,1630166,1630703,1641739,1642270,1628386,1629631,1629660,1629750,1630241,1610612739.0,1610612757,,,0_1_1_1_2,0_1_2_2_2,0,0
0022400640,570,1627777,1628378,1628386,1629622,1629636,1627832,1628415,1630224,1630578,1641715,1610612745.0,1610612739,,,0_1_1_2_2,0_1_1_2_2,0,0
0022401136,394,1629012,1630531,1630695,1641718,1642268,1627747,1627777,1630168,1630249,1630700,1610612737.0,1610612762,82 - 97,15,1_1_1_2_2,0_1_2_2_2,0,0
0022400450,435,201572,203114,203507,1627752,1631260,1627783,1629614,1630167,1630169,1631097,1610612749.0,1610612754,,,0_1_2_2_2,0_1_1_2_2,0,0
0022400791,634,1630165,1630549,1630570,1630592,1631213,1628378,1629622,1629631,1630171,1630596,1610612739.0,1610612751,,,0_1_2_2_2,0_1_2_2_2,0,0
0022400821,649,203471,203501,1630595,1631105,1641709,201935,201988,1629234,1629599,1641738,1610612765.0,1610612746,,,0_0_1_1_2,0_1_2_2_2,0,0
0022400502,494,203995,1630163,1630208,1641733,1642275,201142,203078,203994,1628960,1642346,1610612756.0,1610612766,77 - 83,6,0_1_1_2_2,0_1_1_2_2,0,0
0022401051,229,1629014,1630166,1630703,1641739,1642270,1628386,1629631,1629660,1629750,1630241,1610612739.0,1610612757,46 - 42,-4,0_1_1_1_2,0_1_2_2_2,0,0
0022400123,263,202696,203897,1630172,1630245,1630581,203484,203914,1628976,1630591,1631094,1610612753.0,1610612741,,,0_1_1_1_2,0_1_1_2_2,0,0
0022400112,312,203924,1629014,1629028,1630166,1631200,1627734,1628368,1629162,1631099,1631165,1610612758.0,1610612757,,,0_1_1_2_2,0_1_1_2_2,0,0
0022400453,210,203078,203486,1626145,1628420,1629006,1628379,1629723,1630590,1630643,1630658,1610612763.0,1610612756,,,0_1_1_2_2,0_1_2_2_2,0,0
0022401149,311,1627747,1627777,1629027,1630168,1630700,203484,1628976,1630175,1630532,1631094,1610612753.0,1610612737,,,0_1_1_2_2,0_1_1_1_2,0,0
0022400121,344,1629027,1629726,1630168,1630552,1642258,202685,1630215,1630557,1631116,1641731,1610612737.0,1610612764,,,0_1_1_2_2,0_1_2_2_2,0,0
0022400844,181,201145,203500,1628988,1630256,1641708,1628368,1629640,1630577,1631110,1642264,1610612745.0,1610612759,,,0_0_2_2_2,0_1_1_2_2,0,0
0022400891,71,1630166,1630703,1631101,1641739,1642270,201143,1627759,1628436,1630202,1630573,1610612738.0,1610612757,,,0_1_1_1_2,0_1_1_2_2,0,0
0022400863,641,1628991,1630583,1630590,1641713,1641744,1628368,1629640,1630170,1630577,1631110,1610612763.0,1610612759,,,0_1_2_2_2,0_1_2_2_2,0,0
0022400003,24,203484,1629048,1630532,1630591,1641783,201959,1629684,1630163,1630182,1641706,1610612766.0,1610612753,,,0_1_1_2_2,0_1_2_2_2,0,0
0022400089,25,201143,201950,1627759,1628369,1628401,202699,203501,1630595,1631093,1631105,1610612738.0,1610612765,,,1_1_1_2_2,0_1_2_2_2,0,0
0022400177,464,1627936,1628983,1629652,1630198,1631114,201566,203999,1629008,1630192,1631128,1610612743.0,1610612760,84 - 77,-7,1_1_2_2_2,0_1_2_2_2,0,0
0022401140,353,1626157,1628384,1628404,1628969,1628973,1626164,1628960,1631221,1642345,1642346,1610612752.0,1610612756,45 - 56,11,0_1_1_2_2,0_1_1_2_2,0,0
0022400897,484,203915,203939,1630314,1630556,1641765,1627752,1628398,1629645,1630579,1631260,1610612749.0,1610612742,,,1_1_2_2_2,0_1_2_2_2,0,0
0022400947,73,203083,1626162,1629656,1630215,1642348,1630639,1630658,1631115,1631197,1642347,1610612755.0,1610612761,,,0_1_2_2_2,0_0_1_2_2,0,0
0022400076,35,201144,203497,203944,1630162,1630183,201942,1627734,1628368,1628989,1631099,1610612750.0,1610612758,,,0_1_1_1_2,0_1_1_2_2,0,0
0022400795,14,101108,202687,203084,1628368,1630170,201142,1626145,1626164,1626220,1630208,1610612756.0,1610612759,,,0_1_1_2_2,0_1_1_1_2,0,0
0022400215,641,1626181,1627739,1627826,1627884,1629599,1628983,1629652,1630598,1631114,1641794,1610612760.0,1610612746,,,0_1_2_2_2,1_1_2_2_2,0,0
0022400536,515,1628389,1629312,1631107,1641796,1642276,1630703,1631101,1631200,1641739,1641871,1610612748.0,1610612757,,,0_0_2_2_2,1_1_2_2_2,0,0
0022400795,260,101108,203084,1628368,1630170,1631110,201142,203078,1626164,1626220,1628960,1610612759.0,1610612756,,,0_1_1_2_2,1_1_1_2_2,0,0
0022401144,35,201942,203897,1626168,1627734,1631165,203471,203501,1630595,1631105,1641709,1610612765.0,1610612758,12 - 15,3,0_1_1_2_2,0_0_1_1_2,0,0
0022400354,335,1629640,1629646,1630170,1641705,1642264,203468,1627749,1630530,1641810,1642274,1610612740.0,1610612759,58 - 67,9,0_0_1_2_2,0_1_1_1_2,0,0
0022400791,694,1629651,1629661,1630165,1630533,1630570,1628386,1629622,1629636,1630171,1630596,1610612739.0,1610612751,,,0_1_2_2_2,0_0_1_2_2,0,0
0022400052,167,1627736,1630191,1630595,1631093,1631323,203081,1626171,1629018,1631260,1641748,1610612765.0,1610612749,,,0_1_2_2_2,0_1_2_2_2,0,0
0022400600,97,202699,1627736,1630595,1631105,1641709,1627832,1628415,1629111,1630224,1631106,1610612745.0,1610612765,,,0_0_1_2_2,0_1_1_2_2,0,0
0022400708,646,203484,1628976,1629048,1631094,1641783,203471,203952,1630611,1641764,1642366,1610612753.0,1610612744,86 - 88,2,0_0_1_2_2,1_1_1_2_2,0,0
0022400041,646,1627777,1628378,1629660,1630241,1630596,1629027,1630168,1630552,1630700,1642258,1610612737.0,1610612739,,,0_1_1_2_2,0_1_1_1_2,0,0
0022401044,545,204001,1628369,1628436,1630202,1631248,201942,1627734,1628365,1631099,1631222,1610612738.0,1610612758,,,0_0_1_1_2,0_1_1_2_2,0,0
0022400393,9,201143,201950,204001,1627759,1628401,203484,1629048,1630243,1630591,1641783,1610612753.0,1610612738,,,0_1_1_2_2,0_1_2_2_2,0,0
0022400995,368,1629680,1630166,1630703,1631200,1641871,203114,1629673,1642259,1642273,1642358,1610612764.0,1610612757,56 - 64,8,1_1_2_2_2,1_1_2_2_2,0,0
0022401197,201,101108,203084,1629162,1629640,1642264,1630567,1630639,1630658,1642367,1642419,1610612759.0,1610612761,43 - 34,-9,1_1_1_2_2,0_1_2_2_2,0,0
0022400312,247,203924,1629014,1629028,1630625,1631101,203915,1628467,1629023,1629655,1630702,1610612742.0,1610612757,35 - 38,3,0_1_1_2_2,0_1_2_2_2,0,0
0022400304,288,1628374,1631117,1641718,1641729,1642268,202681,203915,1628467,1629655,1629656,1610612742.0,1610612762,,,0_1_1_2_2,0_1_1_2_2,0,0
0022400709,371,203924,1629028,1630166,1630703,1641739,201142,203078,203486,1626164,1626220,1610612756.0,1610612757,,,0_1_1_2_2,0_1_1_1_2,0,0
0022400887,454,203944,1628978,1629638,1629675,1630162,202331,1627824,1629656,1630215,1630288,1610612755.0,1610612750,,,1_1_2_2_2,1_1_2_2_2,0,0
0022401000,137,202692,1628389,1629312,1629639,1630558,202699,1627736,1630191,1631105,1631323,1610612765.0,1610612748,19 - 29,10,0_1_1_2_2,0_0_2_2_2,0,0
0022401063,442,2544,1627827,1629216,1630559,1642261,202696,1628989,1630172,1630581,1641763,1610612741.0,1610612747,,,1_1_2_2_2,0_1_2_2_2,0,0
0022401125,308,201939,202710,1627741,1630228,1641764,201566,203932,203999,1630192,1631212,1610612744.0,1610612743,56 - 57,1,0_1_1_2_2,0_0_1_2_2,0,0
0022400691,20,1628392,1628983,1629652,1630598,1641717,201942,1627734,1628368,1628370,1631099,1610612758.0,1610612760,7 - 4,-3,0_1_2_2_2,0_1_1_1_2,0,0
0022401039,364,1627751,1630193,1630639,1631115,1642367,203114,1629673,1630551,1642259,1642267,1610612764.0,1610612761,,,0_0_1_2_2,1_1_1_2_2,0,0
0022400782,232,202710,1626172,1627780,1630541,1630611,202681,1630283,1630314,1630702,1631108,1610612742.0,1610612744,,,0_0_2_2_2,0_1_1_2_2,0,0
0022400972,483,204456,1626167,1630167,1630174,1641767,203507,1627752,1629645,1630579,1641748,1610612754.0,1610612749,,,0_1_2_2_2,0_0_1_2_2,0,0
0022400692,59,1626157,1628384,1628404,1628969,1628973,2544,1627827,1629060,1630559,1631108,1610612747.0,1610612752,,,0_1_1_2_2,1_1_2_2_2,0,0
0022400085,514,2544,203076,1629216,1629637,1630559,203078,203994,1626220,1628420,1642346,1610612747.0,1610612756,,,0_0_1_1_2,0_1_2_2_2,0,0
0022400193,247,203497,1628978,1630162,1630183,1631169,203924,1629057,1630703,1631101,1641739,1610612757.0,1610612750,,,0_1_2_2_2,0_1_1_2_2,0,0
0022400986,762,201144,203944,1628978,1630162,1641740,204456,1630167,1631245,1641716,1641767,1610612754.0,1610612750,,,1_1_1_2_2,1_1_2_2_2,0,0
0022401151,402,201950,204001,1628369,1628436,1630573,1628384,1628404,1628973,1629011,1630540,1610612738.0,1610612752,,,0_0_1_2_2,0_1_1_2_2,0,0
0022400353,30,203935,1628991,1629634,1630590,1642377,202685,1629673,1630551,1641731,1642267,1610612764.0,1610612763,,,0_1_1_2_2,0_1_1_2_2,0,0
0022400895,566,1629634,1630217,1630590,1641713,1641744,1628983,1629026,1630198,1630598,1631114,1610612763.0,1610612760,,,0_0_1_1_2,1_1_2_2_2,0,0
0022400469,27,202699,203501,1630595,1631105,1631111,203552,203995,1628970,1630182,1631109,1610612765.0,1610612766,5 - 6,1,0_1_2_2_2,0_1_1_2_2,0,0
0022400826,560,1627936,1628983,1630598,1631114,1631119,204060,1629638,1630162,1630568,1641740,1610612760.0,1610612750,94 - 112,18,1_1_1_2_2,1_1_2_2_2,0,0
0022400371,219,203999,1627750,1629008,1631128,1631212,203924,1629028,1630166,1630703,1631101,1610612743.0,1610612757,,,0_1_2_2_2,0_1_1_1_2,0,0
0022400761,190,1629627,1629750,1631255,1641722,1641810,1627936,1628983,1630598,1631119,1641794,1610612740.0,1610612760,24 - 35,11,0_0_2_2_2,1_1_2_2_2,0,0
0022400654,419,1627749,1629627,1629750,1630530,1630631,1629628,1630534,1630558,1630567,1641711,1610612761.0,1610612740,,,0_1_1_1_2,1_1_1_2_2,0,0
0022400654,47,203468,1627749,1629627,1630530,1642274,1627751,1629628,1630558,1630567,1641711,1610612761.0,1610612740,7 - 10,3,0_0_1_1_1,0_1_1_1_2,0,0
0022401126,81,203482,1628971,1630631,1631232,1642274,1627827,1629029,1629637,1630559,1630692,1610612740.0,1610612747,,,0_1_2_2_2,0_1_1_2_2,0,0
0022401037,332,203944,1628978,1629675,1630162,1630183,204456,1627783,1630167,1630169,1630174,1610612754.0,1610612750,,,1_1_2_2_2,0_1_1_2_2,0,0
0022400241,339,202696,203897,1629632,1630172,1630245,1627832,1628415,1630224,1630578,1631095,1610612741.0,1610612745,,,0_1_1_1_2,0_1_1_2_2,0,0
0022400901,644,203110,1627741,1630311,1630611,1641764,1626156,1629651,1630549,1630553,1630560,1610612744.0,1610612751,112 - 105,-7,1_1_2_2_2,0_0_1_2_2,0,0
0022401000,126,1629312,1629639,1630558,1631170,1642276,202699,1627736,1630191,1630595,1631105,1610612765.0,1610612748,,,0_1_1_2_2,0_0_1_2_2,0,0
0022400864,273,201939,1626172,1627741,1630311,1630611,203083,1626162,1629656,1630178,1642348,1610612755.0,1610612744,39 - 48,9,0_1_1_2_2,0_1_2_2_2,0,0
0022401215,614,203084,1630170,1630577,1631110,1641705,203924,1629014,1630166,1630625,1631101,1610612759.0,1610612757,109 - 109,TIE,0_0_2_2_2,1_1_1_2_2,0,0
0022400923,693,1629630,1630205,1630217,1630590,1641744,203482,1630526,1630530,1630631,1642274,1610612740.0,1610612763,,,0_1_1_1_2,0_1_1_2_2,0,0
0022400526,535,203507,1626171,1627752,1629018,1631260,1628371,1628976,1641710,1641724,1641783,1610612749.0,1610612753,92 - 87,-5,0_0_2_2_2,0_1_2_2_2,0,0
0022400798,252,203914,1629048,1641710,1641724,1641783,1628379,1628991,1629634,1630217,1630583,1610612753.0,1610612763,,,0_1_2_2_2,0_1_2_2_2,0,0
0022400511,521,1628971,1630558,1630567,1642266,1642347,1626157,1628384,1628404,1628973,1629013,1610612752.0,1610612761,,,1_1_1_2_2,0_1_1_2_2,0,0
0022400715,210,2544,1629003,1629020,1629637,1642261,201587,201935,1629599,1629611,1629645,1610612747.0,1610612746,57 - 36,-21,0_0_1_2_2,1_1_2_2_2,0,0
0022400196,61,201942,1627734,1628370,1631099,1631165,201935,1626181,1627826,1627884,1629611,1610612746.0,1610612758,19 - 11,-8,0_1_1_2_2,0_1_1_2_2,0,0
0022400564,209,203081,203507,1626171,1627752,1631260,203484,1628371,1630175,1641710,1641783,1610612753.0,1610612749,,,0_0_1_2_2,1_1_2_2_2,0,0
0022400457,577,1628389,1629130,1629639,1631107,1631170,203468,1627749,1629750,1630530,1642274,1610612740.0,1610612748,101 - 111,10,0_1_2_2_2,0_1_1_1_2,0,0
0022400921,538,203915,1628997,1630230,1630314,1630556,201142,203078,1626164,1626220,1628960,1610612742.0,1610612756,,,1_1_2_2_2,1_1_1_2_2,0,0
0022400899,475,204456,1626167,1627783,1628418,1641767,203991,1627747,1627777,1629027,1630700,1610612737.0,1610612754,,,0_0_1_2_2,0_1_1_2_2,0,0
0022400299,656,203952,1626172,1627780,1631218,1641764,1628392,1629652,1630198,1631114,1641717,1610612760.0,1610612744,,,0_0_1_1_2,0_1_2_2_2,0,0
0022401145,225,1629656,1630215,1630658,1641737,1641741,1629130,1629639,1630558,1631170,1642276,1610612748.0,1610612755,,,0_0_1_2_2,0_1_1_2_2,0,0
0022401143,542,201939,202710,1626172,1631218,1641764,203500,1630224,1631095,1631106,1641708,1610612744.0,1610612745,,,0_0_0_1_1,0_0_1_2_2,0,0
0022400479,387,203497,203944,1629638,1629675,1630162,203501,1627736,1630191,1630595,1631204,1610612750.0,1610612765,,,0_1_1_2_2,0_1_1_2_2,0,0
0022400534,139,203482,1628449,1628971,1630567,1642347,1627736,1630191,1631204,1631323,1641842,1610612765.0,1610612761,23 - 32,9,1_1_2_2_2,0_1_2_2_2,0,0
0022400612,159,202699,1630191,1631105,1631204,1631323,203991,203992,1629631,1630249,1630552,1610612737.0,1610612765,,,0_0_1_2_2,0_1_2_2_2,0,0
0022400548,444,202685,1628398,1629673,1630557,1642273,203497,1628978,1629638,1629675,1630162,1610612750.0,1610612764,,,0_1_2_2_2,0_1_2_2_2,0,0
0022401010,313,1626157,1628384,1628404,1628969,1630540,203552,1630163,1630182,1631109,1631111,1610612752.0,1610612766,,,0_1_2_2_2,0_1_2_2_2,0,0
0022400839,85,203924,1630166,1630703,1631101,1642270,203114,1626158,1629673,1641731,1642273,1610612757.0,1610612764,,,0_1_1_1_2,0_1_1_2_2,0,0
0022400915,338,203114,1626158,1629673,1630551,1641731,1629628,1630658,1631115,1631197,1642347,1610612761.0,1610612764,,,0_1_1_2_2,0_0_1_1_2,0,0
0022401146,472,1628379,1629630,1630217,1630583,1630590,201959,203552,1631217,1631301,1642275,1610612763.0,1610612766,,,1_1_1_2_2,0_0_2_2_2,0,0
0022400329,225,203935,1628991,1629634,1630217,1642377,1627734,1628370,1628989,1629162,1631099,1610612758.0,1610612763,49 - 40,-9,0_1_1_2_2,0_1_1_2_2,0,0
0022400838,18,1628384,1628404,1628969,1628973,1630574,202331,203083,1626162,1629656,1630178,1610612752.0,1610612755,,,0_1_1_2_2,0_1_1_2_2,0,0
0022401209,116,204456,1630167,1630169,1631097,1641716,203083,1630178,1630231,1641741,1642272,1610612754.0,1610612755,,,1_1_2_2_2,0_1_2_2_2,0,0
0022400719,64,101108,203084,1628368,1630577,1631110,1629027,1629631,1630168,1630700,1642258,1610612737.0,1610612759,,,0_1_1_2_2,0_1_1_2_2,0,0
0022400243,308,1628374,1628381,1629012,1641718,1642271,201935,1626181,1627739,1628964,1629645,1610612762.0,1610612746,,,0_1_1_2_2,1_1_1_2_2,0,0
0022401207,445,203468,1630527,1630530,1631288,1641998,201942,203458,1627734,1628989,1631165,1610612740.0,1610612758,,,1_1_2_2_2,0_0_1_2_2,0,0
0022400215,20,201935,1626181,1627826,1627884,1629611,1628983,1629652,1630198,1630598,1631114,1610612746.0,1610612760,,,0_1_1_2_2,1_1_2_2_2,0,0
0022400109,70,1627832,1628415,1630224,1630578,1631095,203084,1628380,1630577,1631110,1641705,1610612745.0,1610612759,16 - 5,-11,0_1_1_2_2,0_0_2_2_2,0,0
0022401110,429,202687,1630572,1630577,1631104,1642264,201566,201599,1629618,1630192,1642461,1610612743.0,1610612759,,,0_1_1_2_2,0_1_1_2_2,0,0
0022401165,292,203999,1629008,1629618,1631128,1631212,201942,202685,203926,1626168,1642269,1610612758.0,1610612743,,,0_1_2_2_2,0_1_2_2_2,0,0
0022400714,620,202696,1628366,1629632,1630172,1630245,202692,1626179,1628389,1629639,1631170,1610612741.0,1610612748,,,0_1_1_2_2,0_1_2_2_2,0,0
0022400484,197,1629646,1630170,1630577,1641705,1642264,203999,1629618,1631124,1631212,1641816,1610612743.0,1610612759,,,0_0_1_2_2,0_1_2_2_2,0,0
0022400687,531,1630695,1631117,1641718,1641729,1642268,1628371,1628976,1630175,1630532,1641710,1610612753.0,1610612762,,,0_1_1_2_2,0_1_1_1_2,0,0
0022400180,417,201942,1627734,1628368,1628370,1631099,1627751,1629628,1630534,1630558,1642367,1610612758.0,1610612761,,,0_1_1_1_2,0_1_1_2_2,0,0
0022400642,306,200768,201569,1626162,1641737,1641741,202696,203897,1630172,1630245,1630581,1610612755.0,1610612741,,,0_1_2_2_2,0_1_1_1_2,0,0
0022401230,548,1628392,1628983,1630198,1630598,1641717,1627832,1628988,1630578,1631106,1641708,1610612745.0,1610612760,,,0_1_2_2_2,0_0_1_2_2,0,0
0022401213,63,201587,201935,1626181,1627739,1627826,203932,203999,1627750,1629008,1631128,1610612743.0,1610612746,,,0_1_1_2_2,0_0_1_2_2,0,0
0022400867,740,1629631,1629636,1629660,1630241,1641854,1629014,1630166,1630703,1631200,1641739,1610612739.0,1610612757,,,1_1_2_2_2,1_1_1_2_2,0,0
0022400407,180,200768,202704,1627824,1628997,1630178,204001,1628369,1630202,1630573,1641775,1610612755.0,1610612738,35 - 31,-4,1_1_2_2_2,0_1_1_2_2,0,0
0022400463,35,1626167,1627783,1629614,1630169,1631097,202710,1628389,1629130,1629312,1629639,1610612754.0,1610612748,12 - 2,-10,0_0_1_1_2,0_0_1_2_2,0,0
0022400666,86,202696,1630172,1630245,1630581,1641824,201950,204001,1628369,1628401,1630202,1610612741.0,1610612738,,,0_1_1_2_2,0_1_1_1_2,0,0
0022400862,14,201942,202685,203897,1627734,1628370,1627832,1628415,1630224,1630578,1641708,1610612745.0,1610612758,,,0_0_1_1_1,0_0_1_1_2,0,0
0022400750,11,201942,203897,1627734,1628370,1631099,203468,1629627,1630530,1630631,1642274,1610612758.0,1610612740,,,0_1_1_1_2,0_0_1_1_1,0,0
0022401015,291,1627832,1628415,1630224,1630578,1641708,203952,1628389,1629639,1630558,1642276,1610612748.0,1610612745,,,0_0_1_1_2,0_0_1_1_1,0,0
0022400439,292,1627832,1630224,1630578,1631095,1641708,1626179,1628389,1629312,1629639,1631107,1610612748.0,1610612745,,,0_0_1_1_2,0_1_2_2_2,0,0
0022400263,247,2544,203076,1629629,1630559,1642261,1629021,1630175,1630532,1630591,1641710,1610612747.0,1610612753,,,0_1_1_2_2,1_1_1_1_2,0,0
0022401119,477,1626167,1629614,1630167,1630169,1631097,1629004,1630548,1630695,1641718,1642268,1610612754.0,1610612762,,,0_1_1_2_2,1_1_2_2_2,0,0
0022400947,46,203083,1626162,1629656,1630215,1642348,1627751,1630658,1631197,1642347,1642419,1610612755.0,1610612761,,,0_1_2_2_2,0_0_1_2_2,0,0
0022400233,561,203458,1628368,1628989,1630222,1631099,203903,1628381,1629234,1641718,1642262,1610612762.0,1610612758,,,0_1_1_2_2,0_0_1_2_2,0,0
0022400275,619,1628386,1629636,1629660,1630171,1630596,1627751,1630534,1630567,1641711,1642419,1610612739.0,1610612761,,,0_0_1_1_2,0_1_2_2_2,0,0
0022400160,27,202696,1629632,1630172,1630245,1630581,1629012,1631117,1641718,1642262,1642271,1610612762.0,1610612741,,,0_1_1_1_2,0_1_1_2_2,0,0
0022401113,27,1626156,1629651,1630553,1630570,1641721,201144,203497,203944,1630162,1630183,1610612750.0,1610612751,,,0_1_2_2_2,0_1_1_1_2,0,0
0022400337,301,101108,1629640,1630572,1631110,1642264,201942,1627734,1628368,1628370,1631099,1610612759.0,1610612758,,,0_1_1_2_2,0_1_1_1_2,0,0
0022400307,577,1627777,1628386,1629636,1630171,1630596,201950,1628369,1628436,1630202,1641809,1610612738.0,1610612739,,,0_0_1_2_2,0_1_1_2_2,0,0
0022400006,430,203078,1626164,1626220,1628420,1628960,203903,1628374,1629234,1630548,1642268,1610612762.0,1610612756,,,1_1_2_2_2,0_1_2_2_2,0,0
0022400670,311,202681,203915,1629023,1630556,1641765,1627749,1629627,1630527,1630530,1642274,1610612740.0,1610612742,56 - 57,1,1_1_2_2_2,0_0_1_1_2,0,0
0022401066,395,1629014,1629680,1630703,1631200,1641739,1626168,1627734,1628365,1628370,1631165,1610612757.0,1610612758,,,1_1_2_2_2,0_1_1_2_2,0,0
0022400021,265,201143,201950,1628369,1628401,1630202,1628378,1628386,1629636,1629660,1630596,1610612739.0,1610612738,,,1_1_1_2_2,0_0_1_1_1,0,0
0022400957,324,201942,1626168,1628370,1631165,1631222,201939,202710,203110,1630541,1642366,1610612744.0,1610612758,,,1_1_2_2_2,0_1_2_2_2,0,0
0022400037,544,203497,203944,1629638,1630162,1642265,1628415,1630224,1630578,1631095,1641708,1610612750.0,1610612745,,,0_1_1_1_2,0_0_1_2_2,0,0
0022400601,288,1628379,1629630,1631222,1641744,1642377,201144,203497,1629675,1630162,1630568,1610612750.0,1610612763,,,0_1_2_2_2,0_1_1_2_2,0,0
0022400320,133,203471,1627732,1629003,1630549,1630570,204456,1627783,1630167,1641716,1642277,1610612754.0,1610612751,17 - 22,5,0_1_1_2_2,0_1_2_2_2,0,0
0022400168,364,203084,1630577,1631103,1641705,1642264,201935,1626181,1627826,1627884,1629611,1610612759.0,1610612746,,,0_1_2_2_2,0_1_1_2_2,0,0
0022400428,303,1630198,1630598,1631114,1631119,1641794,203552,203995,1628970,1630182,1630208,1610612760.0,1610612766,,,1_1_2_2_2,0_1_1_2_2,0,0
0022400821,514,202699,203471,203501,1630595,1641709,201935,201988,1629234,1629599,1641738,1610612765.0,1610612746,,,0_1_1_2_2,0_1_2_2_2,0,0
